      IND             SHC     g | h         n         m
      427   -4.065812e+01         g        20        14
      428   -3.105582e+01         h        20        14
      429   -4.609788e+01         g        20        15
      430   -7.962441e+01         h        20        15
      431   -5.874755e+01         g        20        16
      432   -2.192023e+01         h        20        16
      433   -3.265480e+01         g        20        17
      434   -7.878639e+00         h        20        17
      435    1.890195e+00         g        20        18
      436    1.588280e+01         h        20        18
      437    4.284317e+00         g        20        19
      438   -1.733607e+01         h        20        19
      439    2.955637e+01         g        20        20
      440    1.665191e+01         h        20        20
      441   -1.370505e+02         g        21         0
      442   -1.291809e+02         g        21         1
      443   -1.520699e+02         h        21         1
      444   -7.003436e+01         g        21         2
      445    1.373824e+02         h        21         2
      446   -8.762491e+01         g        21         3
      447    3.287708e+02         h        21         3
      448   -5.520275e+01         g        21         4
      449    1.280807e+02         h        21         4
      450    9.964696e+01         g        21         5
      451    1.043778e+02         h        21         5
      452   -1.543145e+02         g        21         6
      453    1.753641e+02         h        21         6
      454   -5.041388e+01         g        21         7
      455    1.872092e+02         h        21         7
      456    1.093892e+02         g        21         8
      457    1.193225e+02         h        21         8
      458    8.206694e+00         g        21         9
      459   -4.419248e+01         h        21         9
      460   -1.292735e+02         g        21        10
      461    1.229162e+02         h        21        10
      462    5.419701e+01         g        21        11
      463    5.689668e+01         h        21        11
      464   -4.110852e+01         g        21        12
      465   -3.135316e+01         h        21        12
      466   -3.446124e+01         g        21        13
      467    7.385967e+01         h        21        13
      468   -1.675134e+01         g        21        14
      469    8.407593e+00         h        21        14
      470   -2.562931e+01         g        21        15
      471    2.223805e+00         h        21        15
      472   -4.313158e+01         g        21        16
      473    1.760116e+00         h        21        16
      474   -1.904335e+01         g        21        17
      475    3.169433e+01         h        21        17
      476   -1.226238e+01         g        21        18
      477    1.757168e+01         h        21        18
      478    8.034013e+00         g        21        19
      479    2.539466e+00         h        21        19
      480   -9.634823e+00         g        21        20
      481   -3.665663e+00         h        21        20
      482    1.324354e+01         g        21        21
      483   -1.934558e+01         h        21        21
      484   -8.176098e+01         g        22         0
      485   -9.568590e+01         g        22         1
      486   -1.116451e+02         h        22         1
      487    5.715806e+01         g        22         2
      488    1.681615e+02         h        22         2
      489    6.694275e+01         g        22         3
      490    2.110625e+02         h        22         3
      491    4.641770e+01         g        22         4
      492    4.571219e+00         h        22         4
      493    1.181083e+02         g        22         5
      494    6.703682e+01         h        22         5
      495    3.756784e+01         g        22         6
      496    9.252483e+01         h        22         6
      497    1.422759e+02         g        22         7
      498    1.120618e+02         h        22         7
      499    1.200164e+02         g        22         8
      500   -6.967991e+01         h        22         8
      501    4.311765e+01         g        22         9
      502   -3.412265e+01         h        22         9
      503    1.517661e+01         g        22        10
      504    5.316492e+01         h        22        10
      505    6.931597e+01         g        22        11
      506    9.740330e+00         h        22        11
      507    1.995980e+01         g        22        12
      508   -5.132432e+01         h        22        12
      509    6.128146e+00         g        22        13
      510    4.441771e+01         h        22        13
      511    3.584158e+01         g        22        14
      512   -6.355450e+00         h        22        14
      513   -8.878056e+00         g        22        15
      514    7.289545e+00         h        22        15
      515    1.048409e+01         g        22        16
      516    1.392678e-01         h        22        16
      517   -5.081112e+00         g        22        17
      518    2.197626e+01         h        22        17
      519    1.126630e+01         g        22        18
      520    1.459254e+01         h        22        18
      521    6.171301e+00         g        22        19
      522    1.395930e+01         h        22        19
      523    2.857002e+00         g        22        20
      524   -3.299789e+00         h        22        20
      525   -2.647665e+00         g        22        21
