      IND             SHC     g | h         n         m
      799   -2.449089e+00         g        28         8
      800   -1.474721e+00         h        28         8
      801   -2.875802e+01         g        28         9
      802   -1.902981e+01         h        28         9
      803   -5.604706e+01         g        28        10
      804   -1.666316e+00         h        28        10
      805   -1.828680e+01         g        28        11
      806    9.006059e+00         h        28        11
      807   -1.977715e+01         g        28        12
      808   -1.411495e+01         h        28        12
      809   -4.440971e+01         g        28        13
      810    6.955380e-01         h        28        13
      811   -2.007899e+01         g        28        14
      812    1.233576e+01         h        28        14
      813   -4.527892e+00         g        28        15
      814   -9.181279e+00         h        28        15
      815   -2.289211e+01         g        28        16
      816   -2.364017e+00         h        28        16
      817   -8.896230e+00         g        28        17
      818    7.736000e+00         h        28        17
      819   -5.514443e+00         g        28        18
      820   -6.029191e+00         h        28        18
      821   -7.663363e+00         g        28        19
      822   -5.197240e+00         h        28        19
      823   -4.147216e+00         g        28        20
      824   -5.694121e-01         h        28        20
      825   -1.658333e+00         g        28        21
      826   -9.994026e-01         h        28        21
      827   -3.153312e+00         g        28        22
      828   -9.905481e-01         h        28        22
      829   -2.320856e+00         g        28        23
      830    8.508297e-01         h        28        23
      831    2.406572e-01         g        28        24
      832    8.586568e-01         h        28        24
      833   -4.407182e-01         g        28        25
      834    1.781597e+00         h        28        25
      835    1.753097e+00         g        28        26
      836    2.565598e+00         h        28        26
      837    7.981640e-01         g        28        27
      838    9.082093e-01         h        28        27
      839   -2.620992e-01         g        28        28
      840    1.300286e-01         h        28        28
      841   -3.268394e+01         g        29         0
      842   -3.112830e+01         g        29         1
      843   -4.357889e-01         h        29         1
      844    5.993389e+00         g        29         2
      845    3.272657e+01         h        29         2
      846    7.006759e+00         g        29         3
      847    4.317689e+01         h        29         3
      848    1.290482e+01         g        29         4
      849    2.681749e+00         h        29         4
      850    1.477361e+01         g        29         5
      851    2.763317e+01         h        29         5
      852    1.343408e+01         g        29         6
      853    3.221478e+01         h        29         6
      854    2.148754e+01         g        29         7
      855    1.325496e+01         h        29         7
      856    1.018426e+01         g        29         8
      857    1.570026e+00         h        29         8
      858   -3.967186e+00         g        29         9
      859    1.160773e+01         h        29         9
      860   -1.208579e+01         g        29        10
      861    2.601968e+01         h        29        10
      862    8.782703e+00         g        29        11
      863    1.507761e+01         h        29        11
      864   -1.777994e+00         g        29        12
      865    3.957943e+00         h        29        12
      866   -1.351126e+01         g        29        13
      867    2.733140e+01         h        29        13
      868    8.217180e+00         g        29        14
      869    1.897901e+01         h        29        14
      870    2.616280e+00         g        29        15
      871    7.751789e-01         h        29        15
      872   -6.181348e+00         g        29        16
      873    1.131611e+01         h        29        16
      874    3.197605e+00         g        29        17
      875    1.482029e+01         h        29        17
      876    1.034739e+00         g        29        18
      877    2.814180e+00         h        29        18
      878   -3.384434e+00         g        29        19
      879    4.568945e+00         h        29        19
      880   -5.201017e-01         g        29        20
      881    3.938639e+00         h        29        20
      882   -1.238605e+00         g        29        21
      883    2.414495e+00         h        29        21
      884   -2.169136e+00         g        29        22
      885    2.121689e+00         h        29        22
      886   -2.656786e+00         g        29        23
      887    1.413583e+00         h        29        23
      888   -1.001195e+00         g        29        24
      889    1.818449e+00         h        29        24
      890    3.669767e-01         g        29        25
      891   -5.417454e-01         h        29        25
      892    1.178049e+00         g        29        26
      893    1.020452e+00         h        29        26
      894    2.709510e+00         g        29        27
      895   -8.415515e-01         h        29        27
      896    4.354219e-01         g        29        28
      897    2.568368e-02         h        29        28
      898    3.820797e-02         g        29        29
      899    3.127931e-01         h        29        29
      900    2.542470e-01         g        30         0
      901    2.729093e+00         g        30         1
      902    6.871959e+00         h        30         1
      903    1.229233e+01         g        30         2
      904   -9.359434e+00         h        30         2
      905    1.164206e+01         g        30         3
      906   -2.844764e+00         h        30         3
      907    9.539459e+00         g        30         4
      908   -5.525152e+00         h        30         4
      909    2.674439e+00         g        30         5
      910    4.387210e+00         h        30         5
      911    2.900376e+01         g        30         6
      912    3.801229e+00         h        30         6
      913    1.986764e+01         g        30         7
      914   -4.742343e+00         h        30         7
      915    7.731788e+00         g        30         8
      916   -1.223232e+01         h        30         8
      917    1.063352e+01         g        30         9
      918    4.172353e+00         h        30         9
      919    1.382726e+01         g        30        10
      920    8.712155e+00         h        30        10
      921    1.431580e+01         g        30        11
      922   -9.228478e+00         h        30        11
      923    7.642520e+00         g        30        12
      924   -4.680926e+00         h        30        12
      925    9.621866e+00         g        30        13
      926    8.749934e+00         h        30        13
      927    1.875816e+01         g        30        14
      928   -2.861255e+00         h        30        14
      929    4.319508e+00         g        30        15
      930   -8.970697e+00         h        30        15
      931    5.081291e+00         g        30        16
      932    3.839061e+00         h        30        16
      933    9.101758e+00         g        30        17
      934    1.302395e+00         h        30        17
      935    4.301212e+00         g        30        18
      936   -8.469747e-01         h        30        18
      937    2.728405e+00         g        30        19
      938    1.295026e+00         h        30        19
      939    3.453803e+00         g        30        20
      940    7.591251e-01         h        30        20
      941    1.172856e+00         g        30        21
      942    6.787746e-01         h        30        21
      943    2.140653e-01         g        30        22
      944    1.771359e+00         h        30        22
      945   -1.248911e-01         g        30        23
      946    1.058004e+00         h        30        23
      947   -1.346479e+00         g        30        24
      948    1.061149e+00         h        30        24
      949    6.673939e-01         g        30        25
      950    6.737219e-01         h        30        25
      951   -3.393529e-01         g        30        26
      952   -6.141379e-01         h        30        26
      953    1.577651e+00         g        30        27
      954   -1.015376e+00         h        30        27
      955   -2.695294e-02         g        30        28
      956   -2.320038e+00         h        30        28
      957    5.048919e-01         g        30        29
      958   -2.891672e-01         h        30        29
      959    4.075260e-01         g        30        30
      960   -8.832999e-02         h        30        30
      961    1.086835e+01         g        31         0
      962    1.330109e+01         g        31         1
      963    4.652563e+00         h        31         1
      964   -1.916894e+00         g        31         2
      965   -2.844705e+01         h        31         2
      966   -3.464845e+00         g        31         3
      967   -2.129799e+01         h        31         3
      968   -9.942485e+00         g        31         4
      969    2.293743e-02         h        31         4
      970   -1.626073e+01         g        31         5
      971   -7.240980e+00         h        31         5
      972    7.933045e+00         g        31         6
      973   -7.667418e+00         h        31         6
      974   -5.709583e+00         g        31         7
      975   -7.168656e+00         h        31         7
      976   -7.588593e+00         g        31         8
      977   -7.072215e+00         h        31         8
      978    4.217823e+00         g        31         9
      979   -6.021339e-01         h        31         9
      980    6.327935e+00         g        31        10
      981   -2.665551e+00         h        31        10
      982   -2.523786e+00         g        31        11
      983   -1.346603e+01         h        31        11
      984   -3.640197e+00         g        31        12
      985   -6.068346e+00         h        31        12
      986    5.613548e+00         g        31        13
      987   -5.959562e+00         h        31        13
      988    2.152691e+00         g        31        14
      989   -1.308779e+01         h        31        14
      990   -7.122092e+00         g        31        15
      991   -9.768548e+00         h        31        15
      992    1.913824e-02         g        31        16
      993   -1.855035e+00         h        31        16
      994    1.296585e+00         g        31        17
      995   -6.158266e+00         h        31        17
      996   -3.411448e+00         g        31        18
      997   -2.803219e+00         h        31        18
      998    1.036519e-02         g        31        19
      999   -1.275763e+00         h        31        19
     1000   -2.391851e-01         g        31        20
     1001   -2.610935e+00         h        31        20
     1002    4.751186e-02         g        31        21
     1003   -3.610615e-01         h        31        21
     1004    5.380608e-01         g        31        22
     1005    3.283524e-01         h        31        22
     1006    9.246314e-01         g        31        23
     1007    1.198921e-01         h        31        23
     1008   -6.204833e-01         g        31        24
     1009   -8.335276e-01         h        31        24
     1010    2.605667e-01         g        31        25
     1011    7.669849e-01         h        31        25
     1012    8.121677e-01         g        31        26
     1013   -1.086296e+00         h        31        26
     1014   -1.867603e-01         g        31        27
     1015   -3.357587e-01         h        31        27
     1016   -5.521881e-01         g        31        28
     1017   -1.541029e+00         h        31        28
     1018   -1.477054e+00         g        31        29
     1019   -6.337758e-01         h        31        29
     1020    1.059140e-01         g        31        30
     1021   -1.018281e+00         h        31        30
     1022    1.455746e-01         g        31        31
     1023   -7.710409e-01         h        31        31
     1024    7.548733e+00         g        32         0
     1025    6.007844e+00         g        32         1
     1026    5.833250e+00         h        32         1
     1027   -7.155018e+00         g        32         2
     1028   -1.543867e+01         h        32         2
     1029   -5.455795e+00         g        32         3
     1030   -9.266270e+00         h        32         3
     1031   -1.034660e+01         g        32         4
     1032    8.785400e+00         h        32         4
     1033   -1.414602e+01         g        32         5
     1034   -2.422340e+00         h        32         5
     1035   -3.430188e+00         g        32         6
     1036    3.321442e-01         h        32         6
     1037   -1.061042e+01         g        32         7
     1038    3.948328e+00         h        32         7
     1039   -9.096215e+00         g        32         8
     1040    8.061554e+00         h        32         8
     1041    3.081755e-01         g        32         9
     1042    4.685002e+00         h        32         9
     1043   -4.915362e-01         g        32        10
     1044    2.496993e-01         h        32        10
     1045   -8.074059e+00         g        32        11
     1046    6.284540e-01         h        32        11
     1047   -6.598868e+00         g        32        12
     1048    3.663662e+00         h        32        12
     1049    7.021774e-01         g        32        13
     1050   -1.990455e+00         h        32        13
     1051   -7.973300e+00         g        32        14
     1052   -3.433886e+00         h        32        14
     1053   -1.072989e+01         g        32        15
     1054    2.269617e+00         h        32        15
     1055   -1.663517e+00         g        32        16
     1056    1.812279e+00         h        32        16
     1057   -3.554082e+00         g        32        17
     1058   -1.370468e+00         h        32        17
     1059   -5.497736e+00         g        32        18
     1060    1.946855e+00         h        32        18
     1061   -2.115228e+00         g        32        19
     1062    2.337143e+00         h        32        19
     1063   -2.399870e+00         g        32        20
     1064   -1.548667e-01         h        32        20
     1065   -1.514280e+00         g        32        21
     1066    1.586446e+00         h        32        21
     1067    4.838172e-01         g        32        22
     1068    3.841788e-01         h        32        22
     1069    6.745620e-01         g        32        23
     1070   -2.066661e-01         h        32        23
     1071   -2.293727e-01         g        32        24
     1072   -1.074065e+00         h        32        24
     1073   -3.588626e-01         g        32        25
     1074   -9.314315e-02         h        32        25
     1075    9.125729e-01         g        32        26
     1076   -1.104113e+00         h        32        26
     1077   -2.680619e-01         g        32        27
     1078   -1.194865e+00         h        32        27
     1079   -1.475110e-01         g        32        28
     1080   -1.509145e-01         h        32        28
     1081   -1.108293e+00         g        32        29
     1082    1.511740e-01         h        32        29
     1083   -6.768442e-01         g        32        30
     1084    5.869471e-01         h        32        30
     1085   -9.873102e-01         g        32        31
     1086   -6.531902e-01         h        32        31
     1087   -7.925278e-01         g        32        32
     1088   -4.309523e-01         h        32        32
     1089    3.572769e+00         g        33         0
     1090    2.946550e-03         g        33         1
     1091    1.555070e+00         h        33         1
     1092   -2.031663e+00         g        33         2
     1093    5.691921e-01         h        33         2
     1094    1.704858e+00         g        33         3
     1095    3.948319e-01         h        33         3
     1096    1.986564e+00         g        33         4
     1097    3.239948e+00         h        33         4
     1098   -1.877032e+00         g        33         5
     1099   -1.155254e+00         h        33         5
     1100   -2.112344e+00         g        33         6
     1101    1.990966e+00         h        33         6
     1102    2.965223e-01         g        33         7
     1103    4.529685e+00         h        33         7
     1104    1.818390e-01         g        33         8
     1105    8.943065e+00         h        33         8
     1106    1.429905e+00         g        33         9
     1107    4.201430e+00         h        33         9
     1108    9.442132e-01         g        33        10
     1109    9.928852e-01         h        33        10
     1110   -8.096604e-01         g        33        11
     1111    6.285575e+00         h        33        11
     1112    5.819967e-01         g        33        12
     1113    5.415041e+00         h        33        12
     1114    3.678586e+00         g        33        13
     1115    9.990488e-01         h        33        13
     1116   -2.253599e+00         g        33        14
     1117    3.761516e+00         h        33        14
     1118   -2.038028e+00         g        33        15
     1119    7.590325e+00         h        33        15
     1120    3.176513e+00         g        33        16
     1121    3.907204e+00         h        33        16
     1122   -4.060416e-01         g        33        17
     1123    1.569499e+00         h        33        17
     1124   -1.245653e-01         g        33        18
     1125    3.657126e+00         h        33        18
     1126    4.030425e-01         g        33        19
     1127    2.327618e+00         h        33        19
     1128   -2.948850e-02         g        33        20
     1129    1.273297e+00         h        33        20
     1130   -1.261331e-01         g        33        21
     1131    1.693967e+00         h        33        21
     1132    6.634721e-01         g        33        22
     1133    3.180129e-01         h        33        22
     1134    2.443643e-01         g        33        23
     1135   -8.934952e-02         h        33        23
     1136    4.286817e-02         g        33        24
     1137   -5.054170e-01         h        33        24
     1138   -4.356702e-02         g        33        25
     1139   -2.517729e-01         h        33        25
     1140    4.175424e-01         g        33        26
     1141   -8.696723e-01         h        33        26
     1142   -1.625257e-01         g        33        27
     1143   -1.187626e+00         h        33        27
     1144   -4.176800e-01         g        33        28
     1145   -4.712722e-01         h        33        28
     1146   -2.426615e-01         g        33        29
     1147   -7.904275e-02         h        33        29
     1148   -5.122114e-02         g        33        30
     1149    9.324804e-01         h        33        30
     1150    1.419795e-01         g        33        31
     1151    4.843825e-01         h        33        31
     1152   -8.167118e-01         g        33        32
     1153    8.298923e-01         h        33        32
     1154   -5.291428e-01         g        33        33
     1155    7.305986e-01         h        33        33
     1156   -1.781782e+00         g        34         0
     1157   -3.224447e+00         g        34         1
     1158   -2.232630e+00         h        34         1
     1159    1.490940e+00         g        34         2
     1160    6.739202e+00         h        34         2
     1161    2.380191e+00         g        34         3
     1162    2.447051e+00         h        34         3
     1163    5.461204e+00         g        34         4
     1164   -4.898879e+00         h        34         4
     1165    4.678114e+00         g        34         5
     1166   -1.584632e+00         h        34         5
     1167   -1.769479e+00         g        34         6
     1168   -1.814077e+00         h        34         6
     1169    1.926993e+00         g        34         7
     1170   -1.721196e+00         h        34         7
     1171    3.976084e+00         g        34         8
     1172    5.796773e-01         h        34         8
     1173   -1.266042e+00         g        34         9
     1174   -2.760201e+00         h        34         9
     1175   -2.056110e-01         g        34        10
     1176   -1.420678e+00         h        34        10
     1177    2.832590e+00         g        34        11
     1178    2.261683e+00         h        34        11
     1179    2.831790e+00         g        34        12
     1180   -7.876102e-01         h        34        12
     1181    2.147498e+00         g        34        13
     1182   -1.743277e+00         h        34        13
     1183    2.330124e+00         g        34        14
     1184    1.113454e+00         h        34        14
     1185    4.334087e+00         g        34        15
     1186    2.572260e+00         h        34        15
     1187    3.509477e+00         g        34        16
     1188   -1.996266e-01         h        34        16
     1189    2.129478e+00         g        34        17
     1190   -4.870363e-01         h        34        17
     1191    2.263722e+00         g        34        18
     1192    2.081646e-01         h        34        18
     1193    8.965402e-01         g        34        19
     1194   -9.153997e-01         h        34        19
     1195    6.773335e-01         g        34        20
     1196   -8.416055e-01         h        34        20
     1197    4.968819e-01         g        34        21
     1198   -5.891702e-01         h        34        21
     1199    3.481482e-01         g        34        22
     1200   -8.789677e-01         h        34        22
     1201   -6.380515e-01         g        34        23
     1202    3.537154e-02         h        34        23
     1203    3.230906e-01         g        34        24
     1204    3.674682e-02         h        34        24
     1205   -5.216582e-02         g        34        25
     1206   -3.672486e-01         h        34        25
     1207    2.267830e-01         g        34        26
     1208   -6.816436e-01         h        34        26
     1209   -1.563367e-01         g        34        27
     1210   -6.932844e-01         h        34        27
     1211   -3.409275e-01         g        34        28
     1212   -4.767422e-01         h        34        28
     1213   -6.159358e-01         g        34        29
     1214   -3.095897e-02         h        34        29
     1215   -2.831531e-01         g        34        30
     1216    5.450726e-01         h        34        30
     1217    8.334190e-01         g        34        31
     1218    2.493622e-01         h        34        31
     1219    3.584812e-01         g        34        32
     1220    1.267088e-01         h        34        32
     1221    7.448456e-01         g        34        33
     1222    9.410175e-01         h        34        33
     1223    6.623880e-01         g        34        34
     1224    6.717751e-01         h        34        34
     1225   -4.172276e+00         g        35         0
     1226   -1.018818e+00         g        35         1
     1227   -1.706823e+00         h        35         1
     1228    1.306509e+00         g        35         2
     1229    4.845826e+00         h        35         2
     1230    7.776837e-02         g        35         3
     1231    2.171490e+00         h        35         3
     1232    1.556742e+00         g        35         4
     1233   -4.173872e+00         h        35         4
     1234    4.102499e+00         g        35         5
     1235    9.871328e-02         h        35         5
     1236   -1.123215e+00         g        35         6
     1237   -1.552945e+00         h        35         6
     1238   -1.810762e+00         g        35         7
     1239   -2.605467e+00         h        35         7
     1240    1.309964e+00         g        35         8
     1241   -1.822617e+00         h        35         8
     1242   -3.380102e+00         g        35         9
     1243   -4.290664e+00         h        35         9
     1244   -2.336757e+00         g        35        10
     1245   -1.100754e+00         h        35        10
     1246    8.163602e-01         g        35        11
     1247   -5.394390e-01         h        35        11
     1248    2.748020e-01         g        35        12
     1249   -2.685732e+00         h        35        12
     1250   -2.290873e+00         g        35        13
     1251   -1.756673e+00         h        35        13
     1252    6.320060e-01         g        35        14
     1253   -9.809265e-01         h        35        14
     1254    2.385844e+00         g        35        15
     1255   -9.636182e-01         h        35        15
     1256   -1.886453e-01         g        35        16
     1257   -2.766510e+00         h        35        16
     1258    5.101154e-01         g        35        17
     1259   -1.322022e+00         h        35        17
     1260    6.974729e-01         g        35        18
     1261   -1.799123e+00         h        35        18
     1262   -9.509179e-01         g        35        19
     1263   -1.222800e+00         h        35        19
     1264   -2.359311e-01         g        35        20
     1265   -1.244217e+00         h        35        20
     1266   -5.539496e-01         g        35        21
     1267   -1.382223e+00         h        35        21
     1268   -1.894891e-01         g        35        22
     1269   -9.480023e-01         h        35        22
     1270   -1.101827e+00         g        35        23
     1271   -3.553218e-01         h        35        23
     1272    3.932320e-01         g        35        24
     1273    4.213457e-01         h        35        24
     1274   -2.186609e-01         g        35        25
     1275   -6.760927e-01         h        35        25
     1276   -3.453338e-01         g        35        26
     1277   -1.254545e-01         h        35        26
     1278   -2.643432e-01         g        35        27
     1279   -4.060104e-01         h        35        27
     1280   -2.723323e-01         g        35        28
     1281   -2.160619e-01         h        35        28
     1282   -4.745867e-01         g        35        29
     1283    1.696450e-01         h        35        29
     1284   -3.237467e-01         g        35        30
     1285    7.296808e-01         h        35        30
     1286    4.580984e-01         g        35        31
     1287    5.942297e-01         h        35        31
     1288    2.946252e-01         g        35        32
     1289   -6.084401e-01         h        35        32
     1290    2.721083e-01         g        35        33
     1291   -1.051434e-01         h        35        33
     1292    9.992174e-01         g        35        34
     1293   -4.633239e-01         h        35        34
     1294    7.740600e-01         g        35        35
     1295   -4.637984e-01         h        35        35
