      IND             SHC     g | h         n         m
      655   -5.543906e+00         h        25        15
      656   -3.598245e-01         g        25        16
      657    2.004484e+00         h        25        16
      658    9.475703e-05         g        25        17
      659    2.128187e-04         h        25        17
      660    1.463768e-05         g        25        18
      661   -1.475501e-04         h        25        18
      662    1.219928e-04         g        25        19
      663   -9.451836e-05         h        25        19
      664   -3.822805e-05         g        25        20
      665    1.380183e-04         h        25        20
      666    6.345274e-05         g        25        21
      667   -7.813786e-05         h        25        21
      668    9.739004e-06         g        25        22
      669    3.217163e-05         h        25        22
      670    2.684821e-05         g        25        23
      671   -4.748756e-05         h        25        23
      672    2.986618e-05         g        25        24
      673    4.842294e-05         h        25        24
      674    2.438514e-05         g        25        25
      675   -4.641656e-05         h        25        25
      676    1.063724e+01         g        26         0
      677    5.100286e+00         g        26         1
      678   -4.651299e+00         h        26         1
      679   -4.831098e+00         g        26         2
      680    2.719626e+00         h        26         2
      681   -8.309876e+00         g        26         3
      682    6.443524e+00         h        26         3
      683    1.045257e+01         g        26         4
      684    8.154235e+00         h        26         4
      685    1.504323e+01         g        26         5
      686    6.475375e+00         h        26         5
      687   -1.119506e+00         g        26         6
      688   -5.185750e+00         h        26         6
      689   -1.996261e+00         g        26         7
      690   -4.344600e-01         h        26         7
      691    8.347573e+00         g        26         8
      692    5.201236e-01         h        26         8
      693    9.293350e+00         g        26         9
      694    6.445248e+00         h        26         9
      695   -6.502771e-01         g        26        10
      696   -1.214919e+01         h        26        10
      697    5.694497e+00         g        26        11
      698    9.271554e+00         h        26        11
      699    2.045525e-01         g        26        12
      700   -6.439696e+00         h        26        12
      701    1.502006e+00         g        26        13
      702    4.219280e+00         h        26        13
      703   -5.931533e+00         g        26        14
      704   -3.711017e+00         h        26        14
      705    6.117905e+00         g        26        15
      706   -4.434389e+00         h        26        15
      707   -3.097319e+00         g        26        16
      708    7.680000e+00         h        26        16
      709    1.147008e-04         g        26        17
      710    1.140932e-04         h        26        17
      711   -3.699412e-05         g        26        18
      712   -1.998123e-04         h        26        18
      713    5.463283e-05         g        26        19
      714   -6.408911e-05         h        26        19
      715   -8.252881e-05         g        26        20
      716   -1.629906e-06         h        26        20
      717    5.163020e-05         g        26        21
      718   -4.226212e-05         h        26        21
      719   -5.264186e-05         g        26        22
      720   -1.568966e-05         h        26        22
      721    5.517792e-07         g        26        23
      722   -2.047561e-05         h        26        23
      723   -2.374723e-05         g        26        24
      724    8.700927e-07         h        26        24
      725    9.988804e-06         g        26        25
      726   -3.025850e-07         h        26        25
      727   -1.776232e-05         g        26        26
      728   -4.856764e-06         h        26        26
      729   -5.910079e+00         g        27         0
      730   -4.670896e+00         g        27         1
      731   -1.216960e+00         h        27         1
      732   -1.308349e+00         g        27         2
      733    7.586833e+00         h        27         2
      734    4.776701e+00         g        27         3
      735    9.363758e-01         h        27         3
      736    9.137141e+00         g        27         4
      737   -5.000647e+00         h        27         4
      738    2.839213e+00         g        27         5
      739   -3.389238e+00         h        27         5
      740   -5.839180e+00         g        27         6
      741   -2.260642e+00         h        27         6
      742   -6.794577e+00         g        27         7
