      IND             SHC     g | h         n         m
      796    1.639586e+03         h        28         6
      797   -3.628380e+03         g        28         7
      798    4.619973e+02         h        28         7
      799    2.196799e+03         g        28         8
      800    1.807907e+03         h        28         8
      801   -4.505302e+03         g        28         9
      802   -3.310652e+03         h        28         9
      803   -8.928519e+03         g        28        10
      804   -8.412920e+02         h        28        10
      805   -3.719608e+03         g        28        11
      806    2.706747e+03         h        28        11
      807   -3.247551e+03         g        28        12
      808   -1.279211e+03         h        28        12
      809   -6.539134e+03         g        28        13
      810    6.641794e+02         h        28        13
      811   -4.026908e+03         g        28        14
      812    1.755450e+03         h        28        14
      813   -1.566724e+03         g        28        15
      814   -7.867438e+02         h        28        15
      815   -3.215489e+03         g        28        16
      816   -6.312083e+02         h        28        16
      817   -2.113702e+03         g        28        17
      818    6.445191e+02         h        28        17
      819   -9.782578e+02         g        28        18
      820   -9.234749e+02         h        28        18
      821   -1.186160e+03         g        28        19
      822   -8.723794e+02         h        28        19
      823   -3.797249e+02         g        28        20
      824   -4.073654e+02         h        28        20
      825   -1.395981e+01         g        28        21
      826   -4.350559e+02         h        28        21
      827   -1.935714e+01         g        28        22
      828   -4.946566e+02         h        28        22
      829    1.015154e+01         g        28        23
      830   -7.228729e+01         h        28        23
      831    3.575410e+02         g        28        24
      832   -6.781153e+01         h        28        24
      833    1.579889e+02         g        28        25
      834   -8.427084e+01         h        28        25
      835   -4.545392e+01         g        28        26
      836    5.767136e+01         h        28        26
      837   -6.921331e+01         g        28        27
      838    2.721702e+02         h        28        27
      839   -1.067630e+02         g        28        28
      840    7.206563e+01         h        28        28
      841   -7.170096e+03         g        29         0
      842   -3.687150e+03         g        29         1
      843   -7.631676e+02         h        29         1
      844    2.804781e+03         g        29         2
      845    9.230090e+03         h        29         2
      846    2.047305e+03         g        29         3
      847    8.554551e+03         h        29         3
      848    4.637336e+03         g        29         4
      849   -1.571747e+03         h        29         4
      850    5.048058e+03         g        29         5
      851    4.453376e+03         h        29         5
      852    4.123117e+02         g        29         6
      853    3.707573e+03         h        29         6
      854    3.115690e+03         g        29         7
      855    2.678319e+03         h        29         7
      856    4.004077e+03         g        29         8
      857    9.735156e+02         h        29         8
      858   -1.364655e+03         g        29         9
      859    7.396437e+02         h        29         9
      860   -1.676165e+03         g        29        10
      861    5.656041e+03         h        29        10
      862    1.754828e+03         g        29        11
      863    4.168130e+03         h        29        11
      864    8.882066e+02         g        29        12
      865    1.506287e+03         h        29        12
      866   -1.190058e+03         g        29        13
      867    5.076414e+03         h        29        13
      868    1.154990e+03         g        29        14
      869    3.938919e+03         h        29        14
      870    5.555031e+02         g        29        15
      871    1.170126e+03         h        29        15
      872   -7.956750e+02         g        29        16
      873    2.150539e+03         h        29        16
      874   -1.291751e+02         g        29        17
      875    2.458250e+03         h        29        17
      876   -2.249782e+02         g        29        18
      877    9.282197e+02         h        29        18
      878   -9.960486e+02         g        29        19
      879    5.726020e+02         h        29        19
      880   -4.051937e+02         g        29        20
      881    7.250225e+02         h        29        20
      882   -4.039053e+02         g        29        21
      883    1.619506e+02         h        29        21
      884   -4.117480e+02         g        29        22
      885    1.011238e+02         h        29        22
      886   -3.758089e+02         g        29        23
      887   -1.065901e+02         h        29        23
      888   -1.042547e+02         g        29        24
      889   -1.459853e+00         h        29        24
      890    6.651249e+01         g        29        25
      891   -2.349763e+02         h        29        25
      892   -3.896141e-01         g        29        26
      893   -1.177335e+02         h        29        26
      894    6.043330e+01         g        29        27
      895    5.141308e+01         h        29        27
      896    1.875932e+02         g        29        28
      897    1.024787e+02         h        29        28
      898    3.056080e+01         g        29        29
      899    7.506420e+01         h        29        29
      900   -2.219317e+03         g        30         0
      901    1.453725e+03         g        30         1
      902    7.533697e+02         h        30         1
      903    4.460428e+03         g        30         2
      904    3.718841e+03         h        30         2
      905    2.015606e+03         g        30         3
      906   -6.508909e+02         h        30         3
      907    3.046394e+03         g        30         4
      908   -2.729501e+03         h        30         4
      909    1.348029e+03         g        30         5
      910    6.176976e+02         h        30         5
      911    3.438978e+03         g        30         6
      912   -8.501591e+01         h        30         6
      913    3.657238e+03         g        30         7
      914   -5.238094e+02         h        30         7
      915    1.659496e+03         g        30         8
      916   -3.056817e+03         h        30         8
      917    1.053460e+03         g        30         9
      918   -6.114268e+02         h        30         9
      919    3.196117e+03         g        30        10
      920    2.735272e+03         h        30        10
      921    3.546548e+03         g        30        11
      922   -1.723569e+03         h        30        11
      923    2.249342e+03         g        30        12
      924   -1.432655e+03         h        30        12
      925    2.819083e+03         g        30        13
      926    1.339020e+03         h        30        13
      927    3.639118e+03         g        30        14
      928   -5.405448e+02         h        30        14
      929    1.502406e+03         g        30        15
      930   -1.375276e+03         h        30        15
      931    1.364992e+03         g        30        16
      932    5.005835e+02         h        30        16
      933    2.088048e+03         g        30        17
      934    4.421547e+02         h        30        17
      935    8.584850e+02         g        30        18
      936    1.629483e+02         h        30        18
      937    4.958298e+02         g        30        19
      938    4.798597e+02         h        30        19
      939    5.601515e+02         g        30        20
      940    5.505036e+02         h        30        20
      941    3.395886e+02         g        30        21
      942    4.158648e+02         h        30        21
      943    2.829348e+01         g        30        22
      944    4.919871e+02         h        30        22
      945   -3.017700e+01         g        30        23
      946    2.867312e+02         h        30        23
      947   -1.823529e+02         g        30        24
      948    2.396945e+02         h        30        24
      949    1.569283e+01         g        30        25
      950    8.364282e+01         h        30        25
      951   -1.089300e+02         g        30        26
      952   -1.091643e+02         h        30        26
      953   -6.172138e+01         g        30        27
      954   -3.761105e+01         h        30        27
      955    5.146976e+01         g        30        28
      956   -5.183144e+01         h        30        28
      957    1.049202e+02         g        30        29
      958   -1.155095e+02         h        30        29
      959    4.581201e+01         g        30        30
      960   -8.114676e+00         h        30        30
      961    1.691062e+03         g        31         0
      962    3.039248e+03         g        31         1
      963    1.319799e+03         h        31         1
      964   -6.445250e+02         g        31         2
      965   -2.319548e+03         h        31         2
      966   -6.411510e+02         g        31         3
      967   -4.750425e+03         h        31         3
      968   -2.440227e+03         g        31         4
      969    3.189452e+02         h        31         4
      970   -3.576984e+03         g        31         5
      971   -1.344243e+03         h        31         5
      972    9.161592e+02         g        31         6
      973   -9.724141e+02         h        31         6
      974   -7.954568e+02         g        31         7
      975   -6.210692e+02         h        31         7
      976   -3.168344e+03         g        31         8
      977   -2.441052e+03         h        31         8
      978   -3.033238e+02         g        31         9
      979   -1.693331e+02         h        31         9
      980    1.302684e+03         g        31        10
      981   -1.300801e+02         h        31        10
      982   -6.696345e+02         g        31        11
      983   -3.721524e+03         h        31        11
      984   -1.452820e+03         g        31        12
      985   -1.788198e+03         h        31        12
      986    8.821177e+02         g        31        13
      987   -1.311948e+03         h        31        13
      988    1.939804e+02         g        31        14
      989   -3.081387e+03         h        31        14
      990   -1.554502e+03         g        31        15
      991   -1.981146e+03         h        31        15
      992    1.008152e+01         g        31        16
      993   -9.764045e+02         h        31        16
      994    7.699598e+02         g        31        17
      995   -1.471156e+03         h        31        17
      996   -1.992109e+02         g        31        18
      997   -1.057979e+03         h        31        18
      998    2.855363e+02         g        31        19
      999   -3.319091e+02         h        31        19
     1000    5.539193e+02         g        31        20
     1001   -6.295581e+02         h        31        20
     1002    3.655866e+02         g        31        21
     1003   -2.515621e+02         h        31        21
     1004    4.393589e+02         g        31        22
     1005   -4.009314e+00         h        31        22
     1006    2.930571e+02         g        31        23
     1007    2.482493e+01         h        31        23
     1008    1.598054e+02         g        31        24
     1009    8.200117e+01         h        31        24
     1010    1.486336e+02         g        31        25
     1011    1.450505e+02         h        31        25
     1012    8.752668e+01         g        31        26
     1013   -9.879444e+00         h        31        26
     1014   -9.400546e+01         g        31        27
     1015    2.589933e+01         h        31        27
     1016   -5.562815e+01         g        31        28
     1017    2.400089e+01         h        31        28
     1018   -4.452085e+01         g        31        29
     1019   -4.630207e+01         h        31        29
     1020   -6.434071e+01         g        31        30
     1021   -9.040353e+01         h        31        30
     1022    1.081242e+00         g        31        31
     1023   -2.377635e+01         h        31        31
     1024    3.441154e+03         g        32         0
     1025    1.483794e+03         g        32         1
     1026    2.665056e+03         h        32         1
     1027   -2.684140e+03         g        32         2
     1028   -3.889184e+03         h        32         2
     1029   -9.331900e+02         g        32         3
     1030   -1.978910e+03         h        32         3
     1031   -3.530524e+03         g        32         4
     1032    3.521105e+03         h        32         4
     1033   -2.955803e+03         g        32         5
     1034   -3.907320e+02         h        32         5
     1035   -5.151321e+02         g        32         6
     1036    6.230643e+02         h        32         6
     1037   -2.016688e+03         g        32         7
     1038    1.883118e+03         h        32         7
     1039   -2.996563e+03         g        32         8
     1040    1.203188e+03         h        32         8
     1041   -1.463217e+02         g        32         9
     1042    2.141657e+03         h        32         9
     1043    1.341641e+01         g        32        10
     1044    3.276859e+02         h        32        10
     1045   -2.374950e+03         g        32        11
     1046   -1.189372e+02         h        32        11
     1047   -2.261935e+03         g        32        12
     1048    1.672025e+03         h        32        12
     1049   -3.392101e+02         g        32        13
     1050    1.303736e+02         h        32        13
     1051   -1.878903e+03         g        32        14
     1052   -5.225531e+02         h        32        14
     1053   -2.620341e+03         g        32        15
     1054    1.063459e+03         h        32        15
     1055   -7.057266e+02         g        32        16
     1056    4.747985e+02         h        32        16
     1057   -8.114455e+02         g        32        17
     1058   -5.765157e+02         h        32        17
     1059   -1.191335e+03         g        32        18
     1060   -4.536919e+01         h        32        18
     1061   -5.297177e+02         g        32        19
     1062    6.957827e+01         h        32        19
     1063   -2.997393e+02         g        32        20
     1064   -5.830288e+02         h        32        20
     1065   -3.882344e+02         g        32        21
     1066   -4.185899e+02         h        32        21
     1067    1.977380e+01         g        32        22
     1068   -2.124375e+02         h        32        22
     1069    3.277127e+00         g        32        23
     1070   -3.437773e+02         h        32        23
     1071    2.139134e+01         g        32        24
     1072   -1.689390e+02         h        32        24
     1073    9.571978e+01         g        32        25
     1074   -1.400418e+02         h        32        25
     1075    1.275861e+02         g        32        26
     1076   -8.703754e+01         h        32        26
     1077    1.445435e+01         g        32        27
     1078   -8.056307e+01         h        32        27
     1079   -2.744836e+01         g        32        28
     1080    7.367757e+01         h        32        28
     1081   -7.688705e+00         g        32        29
     1082    6.027925e+01         h        32        29
     1083   -4.464843e+01         g        32        30
     1084    3.678834e+01         h        32        30
     1085   -7.026240e+01         g        32        31
     1086    2.950990e+01         h        32        31
     1087   -9.286884e+00         g        32        32
     1088   -3.007104e+00         h        32        32
     1089    3.495346e+03         g        33         0
     1090   -5.364272e+02         g        33         1
     1091    9.449639e+02         h        33         1
     1092   -6.192280e+02         g        33         2
     1093   -2.618143e+03         h        33         2
     1094    2.437509e+02         g        33         3
     1095    2.880928e+02         h        33         3
     1096   -9.547393e+02         g        33         4
     1097    2.072047e+03         h        33         4
     1098    1.570481e+02         g        33         5
     1099   -6.258002e+02         h        33         5
     1100   -2.693272e+02         g        33         6
     1101    1.918540e+02         h        33         6
     1102   -3.421836e+02         g        33         7
     1103    1.568799e+03         h        33         7
     1104    5.181402e+02         g        33         8
     1105    1.694376e+03         h        33         8
     1106    1.252331e+03         g        33         9
     1107    1.274531e+03         h        33         9
     1108    8.820256e+02         g        33        10
     1109   -2.171551e+02         h        33        10
     1110   -6.778537e+01         g        33        11
     1111    1.723311e+03         h        33        11
     1112    6.084948e+02         g        33        12
     1113    2.294336e+03         h        33        12
     1114    1.157740e+03         g        33        13
     1115    3.116159e+02         h        33        13
     1116   -2.795993e+02         g        33        14
     1117    1.178453e+03         h        33        14
     1118    9.149239e+01         g        33        15
     1119    2.297459e+03         h        33        15
     1120    8.401667e+02         g        33        16
     1121    1.045078e+03         h        33        16
     1122   -1.435969e+02         g        33        17
     1123    3.488744e+02         h        33        17
     1124   -2.491495e+02         g        33        18
     1125    1.032481e+03         h        33        18
     1126    2.589182e+01         g        33        19
     1127    6.952590e+02         h        33        19
     1128   -3.565468e+02         g        33        20
     1129    1.931935e+02         h        33        20
     1130   -4.077091e+02         g        33        21
     1131    2.096598e+02         h        33        21
     1132   -2.317530e+02         g        33        22
     1133    1.765173e+02         h        33        22
     1134   -2.186931e+02         g        33        23
     1135   -2.476347e+01         h        33        23
     1136   -2.679360e+02         g        33        24
     1137   -1.775281e+01         h        33        24
     1138   -1.180273e+02         g        33        25
     1139   -8.098712e+01         h        33        25
     1140   -8.677584e+01         g        33        26
     1141   -1.034724e+02         h        33        26
     1142   -2.942464e+01         g        33        27
     1143   -1.087122e+02         h        33        27
     1144   -6.643492e+01         g        33        28
     1145   -1.920944e+01         h        33        28
     1146    4.384950e+01         g        33        29
     1147    5.694084e+01         h        33        29
     1148    4.838035e+01         g        33        30
     1149    2.898395e+01         h        33        30
     1150    2.748146e+01         g        33        31
     1151    4.011869e+01         h        33        31
     1152    8.365671e+00         g        33        32
     1153    4.929283e+01         h        33        32
     1154   -1.066911e+00         g        33        33
     1155    6.703328e-01         h        33        33
     1156   -4.423326e+02         g        34         0
     1157   -1.359609e+03         g        34         1
     1158   -1.551147e+03         h        34         1
     1159    5.558155e+02         g        34         2
     1160    7.225849e+02         h        34         2
     1161    1.687098e+02         g        34         3
     1162    7.049930e+02         h        34         3
     1163    9.422739e+02         g        34         4
     1164   -1.339402e+03         h        34         4
     1165    9.072372e+02         g        34         5
     1166   -5.517225e+02         h        34         5
     1167   -7.576809e+02         g        34         6
     1168   -5.816225e+02         h        34         6
     1169    4.464304e+02         g        34         7
     1170   -7.910115e+02         h        34         7
     1171    1.441456e+03         g        34         8
     1172   -9.464616e+01         h        34         8
     1173    9.268589e+01         g        34         9
     1174   -1.174564e+03         h        34         9
     1175    2.095161e+01         g        34        10
     1176   -1.360255e+03         h        34        10
     1177    8.713727e+02         g        34        11
     1178    5.097904e+02         h        34        11
     1179    1.342028e+03         g        34        12
     1180   -4.374401e+02         h        34        12
     1181    5.525137e+02         g        34        13
     1182   -1.187405e+03         h        34        13
     1183    4.374662e+02         g        34        14
     1184    1.924430e+02         h        34        14
     1185    1.629009e+03         g        34        15
     1186    2.656192e+02         h        34        15
     1187    1.009132e+03         g        34        16
     1188   -5.846191e+02         h        34        16
     1189    2.412120e+02         g        34        17
     1190   -2.031622e+02         h        34        17
     1191    7.144619e+02         g        34        18
     1192    3.173499e+02         h        34        18
     1193    6.537677e+02         g        34        19
     1194    8.636599e+01         h        34        19
     1195    1.133456e+02         g        34        20
     1196    1.569457e+02         h        34        20
     1197    1.835423e+02         g        34        21
     1198    3.318338e+02         h        34        21
     1199    1.593886e+02         g        34        22
     1200    1.818734e+02         h        34        22
     1201    3.218774e+01         g        34        23
     1202    2.471279e+02         h        34        23
     1203   -2.262374e+01         g        34        24
     1204    1.830712e+02         h        34        24
     1205   -7.838047e+01         g        34        25
     1206    1.319844e+02         h        34        25
     1207   -7.392756e+01         g        34        26
     1208    6.085040e+01         h        34        26
     1209   -7.217425e+01         g        34        27
     1210    2.872780e+01         h        34        27
     1211   -7.747283e+01         g        34        28
     1212    4.400645e+00         h        34        28
     1213   -1.994708e+01         g        34        29
     1214    5.396460e+01         h        34        29
     1215    6.157319e+01         g        34        30
     1216   -1.468243e+01         h        34        30
     1217    3.911987e+01         g        34        31
     1218   -3.585108e+01         h        34        31
     1219    3.285751e+01         g        34        32
     1220   -2.052516e+01         h        34        32
     1221    3.134377e+01         g        34        33
     1222    1.631327e+00         h        34        33
     1223   -3.316997e+00         g        34        34
     1224   -1.843878e+00         h        34        34
     1225   -2.493829e+03         g        35         0
     1226   -6.790469e+02         g        35         1
     1227   -1.033988e+03         h        35         1
     1228    2.998648e+02         g        35         2
     1229    2.080256e+03         h        35         2
     1230   -1.915844e+02         g        35         3
     1231    6.350730e+02         h        35         3
     1232    1.005449e+03         g        35         4
     1233   -1.689130e+03         h        35         4
     1234    3.074464e+02         g        35         5
     1235    4.348018e+02         h        35         5
     1236   -6.870637e+02         g        35         6
     1237   -5.816847e+01         h        35         6
     1238    3.517220e+02         g        35         7
     1239   -1.218709e+03         h        35         7
     1240    2.727005e+02         g        35         8
     1241   -5.269096e+02         h        35         8
     1242   -1.175240e+03         g        35         9
     1243   -1.125197e+03         h        35         9
     1244   -1.058044e+03         g        35        10
     1245   -6.283759e+02         h        35        10
     1246    5.929469e+00         g        35        11
     1247   -1.597758e+02         h        35        11
     1248   -4.281001e+01         g        35        12
     1249   -1.313672e+03         h        35        12
     1250   -1.188595e+03         g        35        13
     1251   -8.636953e+02         h        35        13
     1252   -3.269054e+02         g        35        14
     1253   -1.915136e+02         h        35        14
     1254    5.999390e+02         g        35        15
     1255   -9.044580e+02         h        35        15
     1256   -4.038627e+02         g        35        16
     1257   -1.066822e+03         h        35        16
     1258   -4.313026e+02         g        35        17
     1259   -3.425893e+02         h        35        17
     1260    3.578881e+02         g        35        18
     1261   -3.913803e+02         h        35        18
     1262    1.937894e+02         g        35        19
     1263   -5.478344e+02         h        35        19
     1264    4.852950e+01         g        35        20
     1265   -1.712859e+02         h        35        20
     1266    2.673648e+02         g        35        21
     1267   -9.119152e+01         h        35        21
     1268    2.701393e+02         g        35        22
     1269   -2.051721e+02         h        35        22
     1270    1.760498e+02         g        35        23
     1271   -7.958834e+00         h        35        23
     1272    2.379425e+02         g        35        24
     1273    3.881008e+01         h        35        24
     1274    8.975675e+01         g        35        25
     1275    1.042732e+01         h        35        25
     1276    8.103097e+01         g        35        26
     1277    8.235983e+01         h        35        26
     1278    4.493449e+01         g        35        27
     1279    4.181217e+01         h        35        27
     1280    9.568654e+00         g        35        28
     1281    5.780771e+01         h        35        28
     1282   -6.097209e+00         g        35        29
     1283    5.560020e+01         h        35        29
     1284    3.651165e+01         g        35        30
     1285    2.423088e+01         h        35        30
     1286    4.414446e+00         g        35        31
     1287   -5.492956e+01         h        35        31
     1288   -2.314349e+01         g        35        32
     1289   -4.226152e+01         h        35        32
     1290   -1.342693e+01         g        35        33
     1291   -2.849889e+01         h        35        33
     1292    4.971010e+00         g        35        34
     1293   -1.881080e+01         h        35        34
     1294   -4.169402e+00         g        35        35
     1295    3.752607e+00         h        35        35
