# 
# ****** Theory ******
# Vector Potential-based
# Using 3 NNs
# ****** Obs Data Info ******
# PJ data: orbit 1-50
# cutRj: 4.0
# ****** Neural Network Info ******
# NN Size and Shape: 6*[40];
# NN Activation function: swish;
# NN Optimizer: Adam;
# Dynamic Weights: 1;
# RAD parameter: k=1, c=0, n0=3000, dn=600;
# Epochs: 12000;
# Batch size: 10000;
# Seed: 67890;
# Epoch      Loss     TLoss   LObs_bx   LObs_by   LObs_bz LCol_curlBx LCol_curlBy LCol_curlBz      wObs        LR
0007273 1.477e+00 8.473e-01 6.024e-04 7.882e-04 1.043e-03 3.437e-01 2.599e-01 2.412e-01 2.596e+02 3.946e-04
0007274 2.523e+00 1.759e+00 8.124e-04 9.142e-04 1.192e-03 6.295e-01 5.009e-01 6.255e-01 2.628e+02 3.946e-04
0007275 1.380e+00 7.665e-01 6.229e-04 8.057e-04 1.004e-03 3.123e-01 2.560e-01 1.957e-01 2.532e+02 3.945e-04
0007276 1.388e+00 7.560e-01 6.121e-04 7.786e-04 1.026e-03 3.232e-01 2.324e-01 1.980e-01 2.623e+02 3.944e-04
0007277 1.604e+00 9.530e-01 6.206e-04 7.871e-04 1.018e-03 4.089e-01 2.866e-01 2.551e-01 2.696e+02 3.943e-04
0007278 1.505e+00 8.446e-01 5.843e-04 7.787e-04 1.037e-03 3.437e-01 2.591e-01 2.394e-01 2.764e+02 3.942e-04
0007279 1.434e+00 7.770e-01 6.514e-04 7.888e-04 1.034e-03 3.331e-01 2.491e-01 1.923e-01 2.666e+02 3.941e-04
0007280 1.434e+00 8.073e-01 6.506e-04 8.208e-04 1.030e-03 3.501e-01 2.672e-01 1.875e-01 2.516e+02 3.940e-04
0007281 1.243e+00 6.525e-01 6.175e-04 7.903e-04 1.033e-03 2.934e-01 2.100e-01 1.467e-01 2.428e+02 3.939e-04
0007282 1.213e+00 6.381e-01 6.240e-04 8.013e-04 1.019e-03 2.796e-01 2.043e-01 1.518e-01 2.361e+02 3.939e-04
0007283 1.299e+00 7.144e-01 6.132e-04 8.052e-04 1.027e-03 3.053e-01 2.178e-01 1.888e-01 2.402e+02 3.938e-04
0007284 1.863e+00 1.213e+00 6.582e-04 8.943e-04 1.099e-03 4.585e-01 3.970e-01 3.553e-01 2.459e+02 3.937e-04
0007285 2.285e+00 1.597e+00 6.213e-04 9.128e-04 1.143e-03 5.007e-01 5.491e-01 5.444e-01 2.580e+02 3.936e-04
0007286 1.731e+00 1.017e+00 6.661e-04 7.915e-04 1.044e-03 4.184e-01 2.908e-01 3.056e-01 2.862e+02 3.935e-04
0007287 1.442e+00 7.955e-01 6.072e-04 7.668e-04 9.925e-04 3.551e-01 2.382e-01 1.999e-01 2.742e+02 3.934e-04
0007288 1.687e+00 1.033e+00 6.184e-04 7.777e-04 1.059e-03 4.016e-01 3.137e-01 3.153e-01 2.672e+02 3.933e-04
0007289 1.827e+00 1.163e+00 6.458e-04 7.935e-04 1.038e-03 4.639e-01 3.085e-01 3.882e-01 2.691e+02 3.932e-04
0007290 3.302e+00 2.562e+00 6.768e-04 9.258e-04 1.242e-03 7.822e-01 8.773e-01 8.997e-01 2.613e+02 3.931e-04
0007291 1.350e+00 6.851e-01 6.047e-04 7.824e-04 1.007e-03 3.065e-01 2.139e-01 1.624e-01 2.785e+02 3.931e-04
0007292 1.323e+00 6.856e-01 5.851e-04 7.564e-04 1.004e-03 3.197e-01 2.010e-01 1.625e-01 2.729e+02 3.930e-04
0007293 1.694e+00 1.078e+00 6.018e-04 7.608e-04 1.015e-03 4.026e-01 3.716e-01 3.010e-01 2.600e+02 3.929e-04
0007294 1.418e+00 7.521e-01 6.043e-04 7.672e-04 1.010e-03 3.316e-01 2.269e-01 1.911e-01 2.808e+02 3.928e-04
0007295 1.929e+00 1.232e+00 6.617e-04 8.035e-04 1.078e-03 4.364e-01 3.660e-01 4.270e-01 2.750e+02 3.927e-04
0007296 1.430e+00 7.636e-01 5.946e-04 7.835e-04 1.025e-03 3.238e-01 2.380e-01 1.993e-01 2.785e+02 3.926e-04
0007297 1.273e+00 6.349e-01 5.661e-04 7.301e-04 9.803e-04 2.911e-01 1.973e-01 1.442e-01 2.813e+02 3.925e-04
0007298 3.233e+00 2.515e+00 7.230e-04 8.846e-04 1.148e-03 7.911e-01 8.268e-01 8.943e-01 2.616e+02 3.924e-04
0007299 1.477e+00 8.068e-01 6.074e-04 7.653e-04 1.022e-03 3.389e-01 2.561e-01 2.094e-01 2.807e+02 3.924e-04
0007300 1.441e+00 8.088e-01 6.027e-04 7.599e-04 9.744e-04 3.750e-01 2.469e-01 1.846e-01 2.717e+02 3.923e-04
0007301 2.261e+00 1.574e+00 6.654e-04 7.982e-04 1.044e-03 5.079e-01 5.024e-01 5.609e-01 2.749e+02 3.922e-04
0007302 1.809e+00 1.113e+00 6.018e-04 7.671e-04 1.037e-03 4.336e-01 3.632e-01 3.143e-01 2.899e+02 3.921e-04
0007303 2.685e+00 1.921e+00 7.263e-04 7.883e-04 1.099e-03 7.062e-01 5.410e-01 6.711e-01 2.932e+02 3.920e-04
0007304 1.618e+00 9.357e-01 5.844e-04 7.729e-04 9.908e-04 3.751e-01 2.768e-01 2.814e-01 2.917e+02 3.919e-04
0007305 1.355e+00 6.943e-01 6.043e-04 7.638e-04 9.736e-04 2.983e-01 2.357e-01 1.579e-01 2.831e+02 3.918e-04
0007306 1.586e+00 9.692e-01 6.107e-04 7.596e-04 9.719e-04 4.012e-01 2.724e-01 2.932e-01 2.645e+02 3.917e-04
0007307 1.329e+00 7.077e-01 5.800e-04 7.531e-04 9.688e-04 3.083e-01 2.192e-01 1.779e-01 2.708e+02 3.917e-04
0007308 2.429e+00 1.759e+00 6.712e-04 7.970e-04 1.066e-03 6.916e-01 4.471e-01 6.180e-01 2.652e+02 3.916e-04
0007309 1.434e+00 8.027e-01 5.868e-04 7.721e-04 1.015e-03 3.420e-01 2.477e-01 2.106e-01 2.668e+02 3.915e-04
0007310 1.347e+00 7.406e-01 5.906e-04 7.699e-04 1.015e-03 3.297e-01 2.213e-01 1.873e-01 2.562e+02 3.914e-04
0007311 2.047e+00 1.439e+00 6.176e-04 8.375e-04 1.012e-03 4.574e-01 5.052e-01 4.736e-01 2.475e+02 3.913e-04
0007312 1.468e+00 7.881e-01 5.908e-04 7.468e-04 9.844e-04 3.141e-01 2.548e-01 2.170e-01 2.939e+02 3.912e-04
0007313 3.603e+00 2.687e+00 1.012e-03 8.594e-04 1.261e-03 9.658e-01 8.625e-01 8.559e-01 2.933e+02 3.911e-04
0007314 1.566e+00 8.929e-01 6.019e-04 7.711e-04 9.879e-04 3.840e-01 2.687e-01 2.379e-01 2.860e+02 3.910e-04
0007315 1.292e+00 6.584e-01 5.838e-04 7.568e-04 9.531e-04 2.936e-01 2.086e-01 1.539e-01 2.771e+02 3.910e-04
0007316 1.308e+00 6.959e-01 5.807e-04 7.531e-04 9.806e-04 2.965e-01 2.268e-01 1.702e-01 2.655e+02 3.909e-04
0007317 1.347e+00 7.096e-01 5.789e-04 7.627e-04 9.552e-04 3.084e-01 2.174e-01 1.816e-01 2.785e+02 3.908e-04
0007318 1.935e+00 1.259e+00 6.265e-04 8.032e-04 1.025e-03 5.112e-01 3.696e-01 3.758e-01 2.762e+02 3.907e-04
0007319 1.390e+00 7.386e-01 5.961e-04 7.851e-04 9.848e-04 3.057e-01 2.421e-01 1.884e-01 2.763e+02 3.906e-04
0007320 1.392e+00 7.434e-01 5.947e-04 7.481e-04 9.722e-04 3.234e-01 2.285e-01 1.892e-01 2.810e+02 3.905e-04
0007321 2.570e+00 1.903e+00 6.266e-04 7.977e-04 1.079e-03 7.297e-01 4.722e-01 6.984e-01 2.675e+02 3.904e-04
0007322 1.511e+00 8.531e-01 6.289e-04 7.269e-04 9.962e-04 3.678e-01 2.575e-01 2.254e-01 2.806e+02 3.904e-04
0007323 1.397e+00 7.716e-01 5.721e-04 7.787e-04 9.636e-04 3.373e-01 2.254e-01 2.066e-01 2.710e+02 3.903e-04
0007324 1.612e+00 9.153e-01 7.055e-04 7.886e-04 1.117e-03 3.877e-01 2.766e-01 2.484e-01 2.679e+02 3.902e-04
0007325 1.458e+00 8.539e-01 6.111e-04 7.942e-04 9.842e-04 3.409e-01 2.772e-01 2.333e-01 2.540e+02 3.901e-04
0007326 1.269e+00 6.669e-01 5.973e-04 7.698e-04 9.892e-04 3.011e-01 1.974e-01 1.661e-01 2.564e+02 3.900e-04
0007327 1.308e+00 7.166e-01 6.032e-04 7.654e-04 9.867e-04 3.114e-01 2.274e-01 1.754e-01 2.522e+02 3.899e-04
0007328 2.341e+00 1.629e+00 6.598e-04 8.855e-04 1.199e-03 5.345e-01 5.482e-01 5.432e-01 2.608e+02 3.898e-04
0007329 1.531e+00 8.680e-01 6.372e-04 7.921e-04 1.006e-03 3.547e-01 2.609e-01 2.500e-01 2.731e+02 3.897e-04
0007330 1.260e+00 6.345e-01 5.754e-04 7.396e-04 9.763e-04 2.961e-01 1.885e-01 1.477e-01 2.742e+02 3.897e-04
0007331 1.240e+00 6.425e-01 5.737e-04 7.426e-04 9.526e-04 2.926e-01 1.980e-01 1.496e-01 2.646e+02 3.896e-04
0007332 3.098e+00 2.402e+00 7.133e-04 8.603e-04 1.160e-03 9.266e-01 6.395e-01 8.333e-01 2.555e+02 3.895e-04
0007333 1.440e+00 8.036e-01 6.313e-04 7.863e-04 1.009e-03 3.418e-01 2.386e-01 2.207e-01 2.633e+02 3.894e-04
0007334 1.398e+00 7.990e-01 5.781e-04 7.849e-04 9.784e-04 3.305e-01 2.326e-01 2.335e-01 2.570e+02 3.893e-04
0007335 1.363e+00 7.751e-01 5.848e-04 7.658e-04 9.738e-04 3.349e-01 2.464e-01 1.915e-01 2.542e+02 3.892e-04
0007336 2.252e+00 1.579e+00 6.561e-04 8.272e-04 1.065e-03 6.096e-01 4.439e-01 5.225e-01 2.651e+02 3.891e-04
0007337 1.494e+00 8.555e-01 6.063e-04 7.811e-04 1.010e-03 3.530e-01 2.531e-01 2.470e-01 2.674e+02 3.890e-04
0007338 2.273e+00 1.640e+00 6.208e-04 7.879e-04 1.033e-03 5.714e-01 4.868e-01 5.798e-01 2.602e+02 3.890e-04
0007339 1.817e+00 1.160e+00 6.237e-04 7.841e-04 1.023e-03 6.122e-01 2.942e-01 2.509e-01 2.715e+02 3.889e-04
0007340 2.383e+00 1.683e+00 6.426e-04 8.394e-04 1.137e-03 6.096e-01 5.239e-01 5.471e-01 2.682e+02 3.888e-04
0007341 1.868e+00 1.193e+00 6.110e-04 8.552e-04 1.046e-03 4.779e-01 3.554e-01 3.573e-01 2.697e+02 3.887e-04
0007342 1.372e+00 7.367e-01 5.858e-04 7.867e-04 9.861e-04 3.046e-01 2.359e-01 1.938e-01 2.703e+02 3.886e-04
0007343 1.306e+00 6.902e-01 5.898e-04 7.388e-04 9.663e-04 3.030e-01 2.147e-01 1.702e-01 2.695e+02 3.885e-04
0007344 3.050e+00 2.296e+00 8.741e-04 8.318e-04 1.222e-03 9.028e-01 5.876e-01 8.028e-01 2.585e+02 3.884e-04
0007345 1.695e+00 1.078e+00 6.029e-04 8.010e-04 1.019e-03 3.975e-01 3.704e-01 3.072e-01 2.557e+02 3.884e-04
0007346 1.373e+00 7.366e-01 5.859e-04 7.298e-04 9.468e-04 3.235e-01 2.249e-01 1.860e-01 2.824e+02 3.883e-04
0007347 2.612e+00 1.888e+00 6.583e-04 8.113e-04 1.090e-03 6.125e-01 5.576e-01 7.148e-01 2.842e+02 3.882e-04
0007348 1.435e+00 7.520e-01 5.765e-04 7.701e-04 9.994e-04 3.091e-01 2.510e-01 1.896e-01 2.922e+02 3.881e-04
0007349 1.364e+00 7.234e-01 5.724e-04 7.254e-04 9.578e-04 3.223e-01 2.151e-01 1.837e-01 2.852e+02 3.880e-04
0007350 1.421e+00 7.811e-01 5.684e-04 7.317e-04 9.663e-04 3.306e-01 2.347e-01 2.135e-01 2.835e+02 3.879e-04
0007351 3.391e+00 2.577e+00 6.987e-04 1.003e-03 1.211e-03 1.120e+00 6.278e-01 8.267e-01 2.805e+02 3.878e-04
0007352 1.394e+00 7.611e-01 5.898e-04 7.662e-04 9.751e-04 3.390e-01 2.271e-01 1.926e-01 2.724e+02 3.877e-04
0007353 1.262e+00 6.490e-01 5.953e-04 7.505e-04 9.749e-04 2.848e-01 2.077e-01 1.541e-01 2.653e+02 3.877e-04
0007354 1.207e+00 6.155e-01 5.690e-04 7.451e-04 9.604e-04 2.769e-01 1.928e-01 1.436e-01 2.612e+02 3.876e-04
0007355 1.262e+00 6.802e-01 5.854e-04 7.531e-04 9.597e-04 3.064e-01 2.035e-01 1.680e-01 2.541e+02 3.875e-04
0007356 1.278e+00 6.865e-01 5.975e-04 7.789e-04 1.010e-03 2.942e-01 2.090e-01 1.809e-01 2.489e+02 3.874e-04
0007357 2.166e+00 1.573e+00 6.071e-04 7.862e-04 9.985e-04 5.756e-01 4.232e-01 5.715e-01 2.492e+02 3.873e-04
0007358 2.147e+00 1.458e+00 6.824e-04 7.734e-04 1.082e-03 5.457e-01 4.418e-01 4.675e-01 2.728e+02 3.872e-04
0007359 1.325e+00 6.913e-01 5.804e-04 7.701e-04 9.746e-04 3.017e-01 2.204e-01 1.668e-01 2.734e+02 3.871e-04
0007360 1.426e+00 7.965e-01 5.721e-04 7.503e-04 9.642e-04 3.234e-01 2.496e-01 2.212e-01 2.763e+02 3.871e-04
0007361 4.298e+00 3.435e+00 8.260e-04 9.139e-04 1.284e-03 1.200e+00 7.807e-01 1.451e+00 2.866e+02 3.870e-04
0007362 1.323e+00 6.717e-01 5.974e-04 7.504e-04 1.006e-03 3.062e-01 2.035e-01 1.597e-01 2.775e+02 3.869e-04
0007363 1.229e+00 6.348e-01 5.708e-04 7.414e-04 9.800e-04 2.903e-01 1.963e-01 1.459e-01 2.601e+02 3.868e-04
0007364 1.185e+00 6.189e-01 5.772e-04 7.477e-04 9.742e-04 2.794e-01 1.901e-01 1.471e-01 2.472e+02 3.867e-04
0007365 1.235e+00 6.767e-01 5.823e-04 7.804e-04 9.911e-04 3.063e-01 2.048e-01 1.633e-01 2.383e+02 3.866e-04
0007366 1.585e+00 1.002e+00 6.102e-04 7.871e-04 1.032e-03 3.901e-01 2.938e-01 3.152e-01 2.409e+02 3.865e-04
0007367 1.458e+00 8.196e-01 6.092e-04 8.182e-04 1.080e-03 3.240e-01 2.439e-01 2.492e-01 2.557e+02 3.865e-04
0007368 1.188e+00 6.143e-01 6.021e-04 7.727e-04 9.593e-04 2.746e-01 1.878e-01 1.495e-01 2.470e+02 3.864e-04
0007369 1.403e+00 8.453e-01 6.078e-04 8.180e-04 1.001e-03 3.644e-01 2.344e-01 2.441e-01 2.306e+02 3.863e-04
0007370 1.898e+00 1.292e+00 6.376e-04 8.159e-04 1.038e-03 4.145e-01 4.314e-01 4.439e-01 2.442e+02 3.862e-04
0007371 2.592e+00 1.881e+00 6.550e-04 7.950e-04 1.132e-03 6.955e-01 5.034e-01 6.792e-01 2.764e+02 3.861e-04
0007372 1.925e+00 1.214e+00 6.902e-04 8.176e-04 1.071e-03 5.085e-01 3.269e-01 3.756e-01 2.770e+02 3.860e-04
0007373 1.329e+00 7.055e-01 5.797e-04 7.551e-04 9.797e-04 2.992e-01 2.336e-01 1.705e-01 2.706e+02 3.859e-04
0007374 5.118e+00 4.262e+00 6.941e-04 9.764e-04 1.379e-03 1.321e+00 1.358e+00 1.579e+00 2.817e+02 3.858e-04
0007375 2.227e+00 1.481e+00 7.019e-04 7.971e-04 1.024e-03 6.028e-01 3.871e-01 4.886e-01 2.968e+02 3.858e-04
0007376 1.354e+00 7.084e-01 5.737e-04 7.443e-04 9.598e-04 3.218e-01 2.180e-01 1.664e-01 2.846e+02 3.857e-04
0007377 1.276e+00 6.722e-01 5.837e-04 7.410e-04 9.559e-04 2.975e-01 2.166e-01 1.558e-01 2.656e+02 3.856e-04
0007378 1.257e+00 6.674e-01 5.840e-04 7.794e-04 1.004e-03 3.001e-01 2.024e-01 1.625e-01 2.501e+02 3.855e-04
0007379 1.285e+00 7.224e-01 5.838e-04 7.607e-04 9.785e-04 2.979e-01 2.336e-01 1.886e-01 2.432e+02 3.854e-04
0007380 2.059e+00 1.436e+00 6.003e-04 8.078e-04 1.019e-03 5.246e-01 3.892e-01 5.199e-01 2.574e+02 3.853e-04
0007381 4.275e+00 3.518e+00 7.157e-04 9.317e-04 1.244e-03 1.016e+00 1.205e+00 1.294e+00 2.628e+02 3.852e-04
0007382 1.362e+00 7.118e-01 5.610e-04 7.496e-04 9.742e-04 3.130e-01 2.182e-01 1.783e-01 2.856e+02 3.852e-04
0007383 1.327e+00 7.078e-01 5.711e-04 7.536e-04 9.496e-04 3.150e-01 2.125e-01 1.780e-01 2.734e+02 3.851e-04
0007384 1.280e+00 6.738e-01 5.719e-04 7.258e-04 9.567e-04 2.909e-01 2.120e-01 1.686e-01 2.700e+02 3.850e-04
0007385 1.363e+00 7.539e-01 5.620e-04 7.600e-04 9.515e-04 3.202e-01 2.251e-01 2.063e-01 2.691e+02 3.849e-04
0007386 1.641e+00 9.737e-01 6.672e-04 7.912e-04 1.046e-03 4.066e-01 2.726e-01 2.919e-01 2.676e+02 3.848e-04
0007387 1.597e+00 9.879e-01 5.988e-04 7.915e-04 1.008e-03 3.717e-01 3.112e-01 3.027e-01 2.548e+02 3.847e-04
0007388 3.997e+00 3.206e+00 7.619e-04 8.819e-04 1.233e-03 8.933e-01 9.880e-01 1.322e+00 2.758e+02 3.846e-04
0007389 1.532e+00 8.568e-01 5.961e-04 7.472e-04 9.863e-04 3.660e-01 2.610e-01 2.275e-01 2.910e+02 3.846e-04
0007390 1.307e+00 6.613e-01 5.651e-04 7.188e-04 9.464e-04 3.003e-01 2.045e-01 1.543e-01 2.907e+02 3.845e-04
0007391 1.347e+00 7.211e-01 5.766e-04 7.435e-04 9.691e-04 3.121e-01 2.224e-01 1.843e-01 2.746e+02 3.844e-04
0007392 1.282e+00 6.848e-01 5.733e-04 7.677e-04 9.838e-04 3.038e-01 2.102e-01 1.685e-01 2.577e+02 3.843e-04
0007393 1.403e+00 8.263e-01 6.071e-04 7.741e-04 9.828e-04 3.530e-01 2.541e-01 2.168e-01 2.451e+02 3.842e-04
0007394 1.860e+00 1.246e+00 6.265e-04 8.073e-04 1.038e-03 4.961e-01 4.040e-01 3.435e-01 2.494e+02 3.841e-04
0007395 1.763e+00 1.111e+00 6.132e-04 7.891e-04 1.035e-03 4.132e-01 3.418e-01 3.531e-01 2.689e+02 3.840e-04
0007396 2.834e+00 2.130e+00 6.824e-04 8.127e-04 1.117e-03 7.459e-01 5.529e-01 8.284e-01 2.704e+02 3.840e-04
0007397 1.402e+00 7.681e-01 5.913e-04 7.185e-04 9.459e-04 3.268e-01 2.328e-01 2.062e-01 2.820e+02 3.839e-04
0007398 1.512e+00 8.794e-01 5.844e-04 7.570e-04 9.988e-04 3.592e-01 2.736e-01 2.442e-01 2.714e+02 3.838e-04
0007399 1.341e+00 7.410e-01 6.022e-04 7.399e-04 9.822e-04 3.110e-01 2.308e-01 1.968e-01 2.592e+02 3.837e-04
0007400 1.412e+00 8.176e-01 5.675e-04 7.372e-04 9.522e-04 3.385e-01 2.425e-01 2.344e-01 2.645e+02 3.836e-04
0007401 1.482e+00 8.277e-01 6.032e-04 7.707e-04 9.913e-04 3.686e-01 2.402e-01 2.165e-01 2.777e+02 3.835e-04
0007402 1.386e+00 7.728e-01 5.714e-04 7.678e-04 9.940e-04 3.264e-01 2.322e-01 2.119e-01 2.639e+02 3.834e-04
0007403 1.321e+00 7.265e-01 5.727e-04 7.416e-04 9.575e-04 3.179e-01 2.340e-01 1.723e-01 2.626e+02 3.834e-04
0007404 1.883e+00 1.241e+00 6.512e-04 7.952e-04 1.027e-03 4.922e-01 3.497e-01 3.967e-01 2.606e+02 3.833e-04
0007405 1.465e+00 8.727e-01 5.690e-04 7.655e-04 9.670e-04 3.690e-01 2.419e-01 2.595e-01 2.583e+02 3.832e-04
0007406 1.424e+00 8.325e-01 5.678e-04 7.753e-04 9.831e-04 3.657e-01 2.438e-01 2.208e-01 2.554e+02 3.831e-04
0007407 2.309e+00 1.670e+00 6.355e-04 8.378e-04 1.068e-03 5.637e-01 4.752e-01 6.284e-01 2.527e+02 3.830e-04
0007408 1.488e+00 8.518e-01 6.209e-04 7.824e-04 1.027e-03 3.461e-01 2.611e-01 2.421e-01 2.627e+02 3.829e-04
0007409 1.219e+00 6.258e-01 6.015e-04 8.012e-04 9.952e-04 2.720e-01 2.043e-01 1.472e-01 2.483e+02 3.828e-04
0007410 1.610e+00 1.045e+00 6.209e-04 8.191e-04 1.026e-03 4.020e-01 3.495e-01 2.913e-01 2.298e+02 3.828e-04
0007411 1.320e+00 7.070e-01 5.977e-04 7.963e-04 9.854e-04 3.305e-01 2.094e-01 1.648e-01 2.586e+02 3.827e-04
0007412 1.448e+00 8.326e-01 6.364e-04 8.072e-04 1.007e-03 3.696e-01 2.513e-01 2.093e-01 2.520e+02 3.826e-04
0007413 1.224e+00 6.564e-01 6.018e-04 7.802e-04 9.805e-04 2.954e-01 2.052e-01 1.535e-01 2.413e+02 3.825e-04
0007414 1.648e+00 1.080e+00 6.082e-04 8.153e-04 1.031e-03 4.221e-01 3.164e-01 3.387e-01 2.324e+02 3.824e-04
0007415 2.411e+00 1.743e+00 7.022e-04 8.787e-04 1.116e-03 6.065e-01 4.572e-01 6.766e-01 2.487e+02 3.823e-04
0007416 1.406e+00 8.241e-01 6.014e-04 7.726e-04 9.793e-04 3.800e-01 2.205e-01 2.212e-01 2.483e+02 3.822e-04
0007417 1.203e+00 6.161e-01 5.886e-04 7.686e-04 9.806e-04 2.793e-01 1.890e-01 1.455e-01 2.519e+02 3.822e-04
0007418 1.178e+00 6.271e-01 5.810e-04 7.644e-04 9.920e-04 2.742e-01 1.969e-01 1.537e-01 2.369e+02 3.821e-04
0007419 2.382e+00 1.754e+00 7.126e-04 9.083e-04 1.095e-03 8.019e-01 4.628e-01 4.867e-01 2.323e+02 3.820e-04
0007420 1.852e+00 1.248e+00 6.789e-04 8.565e-04 1.063e-03 4.446e-01 4.310e-01 3.698e-01 2.335e+02 3.819e-04
0007421 1.337e+00 7.295e-01 6.042e-04 7.876e-04 1.006e-03 3.204e-01 2.107e-01 1.961e-01 2.542e+02 3.818e-04
0007422 1.239e+00 6.576e-01 6.034e-04 7.864e-04 9.777e-04 2.851e-01 2.106e-01 1.595e-01 2.464e+02 3.817e-04
0007423 1.235e+00 6.435e-01 5.747e-04 7.483e-04 9.567e-04 2.814e-01 1.999e-01 1.600e-01 2.606e+02 3.817e-04
0007424 1.445e+00 8.527e-01 6.000e-04 7.557e-04 9.891e-04 3.672e-01 2.424e-01 2.407e-01 2.537e+02 3.816e-04
0007425 1.625e+00 1.007e+00 6.096e-04 7.764e-04 9.949e-04 4.252e-01 2.920e-01 2.878e-01 2.604e+02 3.815e-04
0007426 1.920e+00 1.279e+00 6.530e-04 7.777e-04 1.043e-03 4.432e-01 4.125e-01 4.203e-01 2.603e+02 3.814e-04
0007427 1.414e+00 7.225e-01 6.222e-04 7.869e-04 1.067e-03 3.201e-01 2.325e-01 1.674e-01 2.804e+02 3.813e-04
0007428 1.222e+00 6.196e-01 5.830e-04 7.551e-04 9.729e-04 2.805e-01 1.931e-01 1.436e-01 2.616e+02 3.812e-04
0007429 1.302e+00 7.276e-01 5.718e-04 7.642e-04 9.672e-04 3.032e-01 2.212e-01 2.008e-01 2.506e+02 3.811e-04
0007430 1.542e+00 9.221e-01 6.112e-04 7.334e-04 1.028e-03 3.770e-01 2.737e-01 2.690e-01 2.620e+02 3.811e-04
0007431 1.273e+00 6.662e-01 5.769e-04 7.727e-04 9.967e-04 3.082e-01 1.945e-01 1.612e-01 2.595e+02 3.810e-04
0007432 1.256e+00 6.904e-01 5.803e-04 7.750e-04 9.704e-04 2.977e-01 2.154e-01 1.750e-01 2.440e+02 3.809e-04
0007433 1.338e+00 7.205e-01 5.927e-04 7.670e-04 9.677e-04 3.067e-01 2.212e-01 1.902e-01 2.663e+02 3.808e-04
0007434 1.649e+00 1.020e+00 5.858e-04 7.919e-04 1.088e-03 3.826e-01 3.255e-01 3.091e-01 2.561e+02 3.807e-04
0007435 1.330e+00 7.066e-01 6.132e-04 7.530e-04 1.017e-03 2.970e-01 2.268e-01 1.804e-01 2.625e+02 3.806e-04
0007436 1.408e+00 8.243e-01 6.041e-04 7.654e-04 9.949e-04 3.486e-01 2.448e-01 2.285e-01 2.479e+02 3.805e-04
0007437 1.930e+00 1.282e+00 6.641e-04 8.398e-04 1.082e-03 6.248e-01 3.318e-01 3.229e-01 2.516e+02 3.805e-04
0007438 1.428e+00 8.315e-01 6.120e-04 8.004e-04 1.002e-03 3.603e-01 2.475e-01 2.213e-01 2.480e+02 3.804e-04
0007439 1.243e+00 6.613e-01 6.064e-04 7.883e-04 1.016e-03 2.909e-01 2.058e-01 1.622e-01 2.424e+02 3.803e-04
0007440 1.282e+00 7.238e-01 6.205e-04 8.049e-04 9.993e-04 3.318e-01 2.145e-01 1.750e-01 2.314e+02 3.802e-04
0007441 1.439e+00 8.932e-01 6.173e-04 8.066e-04 9.958e-04 3.493e-01 2.732e-01 2.684e-01 2.266e+02 3.801e-04
0007442 1.745e+00 1.151e+00 6.001e-04 7.845e-04 9.929e-04 4.244e-01 3.456e-01 3.787e-01 2.506e+02 3.800e-04
0007443 1.653e+00 9.736e-01 6.506e-04 7.997e-04 1.023e-03 4.531e-01 2.845e-01 2.335e-01 2.755e+02 3.800e-04
0007444 1.577e+00 9.614e-01 5.861e-04 7.440e-04 9.771e-04 3.840e-01 2.867e-01 2.884e-01 2.680e+02 3.799e-04
0007445 1.319e+00 7.009e-01 5.692e-04 7.304e-04 9.600e-04 3.345e-01 2.029e-01 1.612e-01 2.747e+02 3.798e-04
0007446 1.849e+00 1.210e+00 5.932e-04 7.698e-04 9.975e-04 4.968e-01 3.308e-01 3.803e-01 2.714e+02 3.797e-04
0007447 2.368e+00 1.633e+00 6.206e-04 8.586e-04 1.147e-03 5.455e-01 5.200e-01 5.650e-01 2.810e+02 3.796e-04
0007448 1.564e+00 9.025e-01 5.868e-04 7.420e-04 9.788e-04 3.778e-01 2.979e-01 2.246e-01 2.877e+02 3.795e-04
0007449 1.473e+00 8.525e-01 5.629e-04 7.609e-04 9.506e-04 3.665e-01 2.682e-01 2.154e-01 2.737e+02 3.794e-04
0007450 1.284e+00 6.769e-01 5.827e-04 7.380e-04 9.757e-04 3.003e-01 2.069e-01 1.675e-01 2.653e+02 3.794e-04
0007451 1.294e+00 6.908e-01 6.161e-04 8.022e-04 1.042e-03 2.975e-01 2.063e-01 1.846e-01 2.464e+02 3.793e-04
0007452 1.352e+00 7.875e-01 5.843e-04 7.884e-04 9.979e-04 3.317e-01 2.323e-01 2.211e-01 2.389e+02 3.792e-04
0007453 1.270e+00 7.005e-01 5.972e-04 7.809e-04 9.770e-04 3.064e-01 2.133e-01 1.784e-01 2.427e+02 3.791e-04
0007454 2.246e+00 1.608e+00 6.764e-04 8.326e-04 1.053e-03 6.126e-01 4.372e-01 5.555e-01 2.500e+02 3.790e-04
0007455 2.317e+00 1.660e+00 6.806e-04 7.976e-04 1.066e-03 6.290e-01 4.482e-01 5.799e-01 2.592e+02 3.789e-04
0007456 1.472e+00 8.451e-01 5.901e-04 7.787e-04 9.653e-04 3.602e-01 2.466e-01 2.359e-01 2.697e+02 3.789e-04
0007457 1.290e+00 6.702e-01 5.627e-04 7.330e-04 9.583e-04 2.999e-01 2.055e-01 1.625e-01 2.759e+02 3.788e-04
