      IND             SHC     g | h         n         m
      797   -2.581548e+01         g        28         7
      798   -1.757477e+00         h        28         7
      799   -4.081851e-01         g        28         8
      800    6.889086e+00         h        28         8
      801   -1.674992e+01         g        28         9
      802   -1.270893e+01         h        28         9
      803   -3.321349e+01         g        28        10
      804   -1.336213e+00         h        28        10
      805   -1.065882e+01         g        28        11
      806   -7.648123e-01         h        28        11
      807   -9.516520e+00         g        28        12
      808   -3.008661e+00         h        28        12
      809   -1.941161e+01         g        28        13
      810   -9.749243e-01         h        28        13
      811   -9.579067e+00         g        28        14
      812    4.815211e-01         h        28        14
      813   -6.306143e+00         g        28        15
      814   -7.559898e+00         h        28        15
      815   -7.791354e+00         g        28        16
      816   -6.660239e-01         h        28        16
      817   -4.966874e+00         g        28        17
      818   -3.513839e-01         h        28        17
      819   -3.450912e+00         g        28        18
      820   -3.392559e+00         h        28        18
      821   -3.575014e+00         g        28        19
      822   -2.176619e+00         h        28        19
      823    3.327313e-01         g        28        20
      824   -8.263004e-01         h        28        20
      825   -9.366450e-03         g        28        21
      826   -1.007162e+00         h        28        21
      827   -8.361807e-01         g        28        22
      828   -4.559171e-01         h        28        22
      829   -1.752202e-01         g        28        23
      830    1.614076e+00         h        28        23
      831    1.273853e+00         g        28        24
      832    1.271953e+00         h        28        24
      833    1.374783e+00         g        28        25
      834    7.973786e-01         h        28        25
      835    2.131413e-01         g        28        26
      836    1.061106e+00         h        28        26
      837    6.021417e-01         g        28        27
      838    5.978950e-01         h        28        27
      839   -2.950175e-01         g        28        28
      840    1.713153e+00         h        28        28
      841   -2.809085e+01         g        29         0
      842   -7.886715e+00         g        29         1
      843   -7.199845e+00         h        29         1
      844   -8.816405e+00         g        29         2
      845    2.679238e+01         h        29         2
      846    2.878807e+00         g        29         3
      847    2.734504e+01         h        29         3
      848   -5.738835e+00         g        29         4
      849    2.010127e+00         h        29         4
      850    8.729716e+00         g        29         5
      851    1.843686e+01         h        29         5
      852   -8.118084e+00         g        29         6
      853    2.443248e+01         h        29         6
      854    2.132200e+00         g        29         7
      855    1.816503e+01         h        29         7
      856    8.741005e+00         g        29         8
      857    7.350448e+00         h        29         8
      858   -1.415759e+00         g        29         9
      859    9.425208e+00         h        29         9
      860   -1.183959e+01         g        29        10
      861    1.849229e+01         h        29        10
      862    4.393169e+00         g        29        11
      863    1.118429e+01         h        29        11
      864   -4.681360e-01         g        29        12
      865    5.572035e+00         h        29        12
      866   -3.975583e+00         g        29        13
      867    1.357554e+01         h        29        13
      868   -1.478219e+00         g        29        14
      869    9.148807e+00         h        29        14
      870   -1.106600e+00         g        29        15
      871    1.486237e+00         h        29        15
      872   -3.186467e+00         g        29        16
      873    6.286162e+00         h        29        16
      874   -5.734817e-01         g        29        17
      875    5.168694e+00         h        29        17
      876   -1.953283e+00         g        29        18
      877    2.485999e+00         h        29        18
      878   -2.670331e+00         g        29        19
      879    4.397108e-01         h        29        19
      880   -6.431091e-01         g        29        20
      881    1.561889e+00         h        29        20
      882   -3.674952e-01         g        29        21
      883   -1.810977e-01         h        29        21
      884   -6.624763e-01         g        29        22
      885   -2.489595e-01         h        29        22
      886   -8.556588e-01         g        29        23
      887    1.805126e-02         h        29        23
      888    9.376739e-01         g        29        24
      889    1.316047e-01         h        29        24
      890    1.255733e+00         g        29        25
      891   -6.105625e-01         h        29        25
      892    8.359054e-01         g        29        26
      893   -8.365999e-01         h        29        26
      894    7.837420e-01         g        29        27
      895   -1.915366e-02         h        29        27
      896    4.443480e-01         g        29        28
      897   -4.030451e-01         h        29        28
      898    1.065360e+00         g        29        29
      899    4.432563e-01         h        29        29
      900   -5.582062e+00         g        30         0
      901    3.952778e+00         g        30         1
      902    9.710355e+00         h        30         1
      903    8.512072e+00         g        30         2
      904    8.001864e+00         h        30         2
      905    1.123066e+01         g        30         3
      906    1.425961e+01         h        30         3
      907    8.011157e+00         g        30         4
      908   -1.801440e+00         h        30         4
      909    1.494854e+01         g        30         5
      910    9.390397e+00         h        30         5
      911    1.792433e+01         g        30         6
      912    7.752147e+00         h        30         6
      913    1.589742e+01         g        30         7
      914    4.603222e+00         h        30         7
      915    1.187394e+01         g        30         8
      916   -1.011564e+01         h        30         8
      917    8.956208e+00         g        30         9
      918    2.413415e+00         h        30         9
      919    9.700853e+00         g        30        10
      920    6.416131e+00         h        30        10
      921    9.336619e+00         g        30        11
      922   -1.571574e+00         h        30        11
      923    7.407629e+00         g        30        12
      924   -3.333408e+00         h        30        12
      925    8.141478e+00         g        30        13
      926    4.863805e+00         h        30        13
      927    6.169985e+00         g        30        14
      928    4.419943e-01         h        30        14
      929    3.420761e+00         g        30        15
      930   -1.061258e+00         h        30        15
      931    3.163506e+00         g        30        16
      932    1.159644e+00         h        30        16
      933    4.674733e+00         g        30        17
      934    1.988732e+00         h        30        17
      935    1.096820e+00         g        30        18
      936    1.114290e+00         h        30        18
      937    9.861562e-01         g        30        19
      938    3.475350e-01         h        30        19
      939   -3.826521e-02         g        30        20
      940    9.485384e-01         h        30        20
      941    8.578217e-01         g        30        21
      942    5.077571e-01         h        30        21
      943   -4.561808e-01         g        30        22
      944    3.209107e-01         h        30        22
      945   -8.207922e-01         g        30        23
      946    3.420908e-02         h        30        23
      947   -4.759568e-01         g        30        24
      948    4.780454e-01         h        30        24
      949    2.153684e-01         g        30        25
      950   -6.396103e-01         h        30        25
      951   -1.067972e-01         g        30        26
      952   -8.769636e-01         h        30        26
      953   -4.601451e-01         g        30        27
      954   -7.315269e-01         h        30        27
      955    9.677104e-02         g        30        28
      956   -5.535684e-01         h        30        28
      957   -2.522539e-01         g        30        29
      958   -3.262598e-01         h        30        29
      959    4.640955e-01         g        30        30
      960   -6.178178e-01         h        30        30
      961    9.207357e+00         g        31         0
      962    3.266842e+00         g        31         1
      963    4.285352e+00         h        31         1
      964    6.915654e+00         g        31         2
      965   -9.143059e+00         h        31         2
      966    2.683133e+00         g        31         3
      967   -6.539660e+00         h        31         3
      968    1.814578e+00         g        31         4
      969   -2.607038e+00         h        31         4
      970   -2.551807e-01         g        31         5
      971   -6.157076e+00         h        31         5
      972    1.228077e+01         g        31         6
      973   -8.268967e+00         h        31         6
      974    2.507701e+00         g        31         7
      975   -7.414961e+00         h        31         7
      976   -3.336645e+00         g        31         8
      977   -1.447713e+01         h        31         8
      978   -1.524232e-01         g        31         9
      979   -6.053668e+00         h        31         9
      980    5.810740e+00         g        31        10
      981   -4.231565e+00         h        31        10
      982   -2.812988e+00         g        31        11
      983   -9.733175e+00         h        31        11
      984   -1.169177e+00         g        31        12
      985   -6.800739e+00         h        31        12
      986    3.314408e+00         g        31        13
      987   -4.633193e+00         h        31        13
      988    5.859401e-01         g        31        14
      989   -5.767583e+00         h        31        14
      990   -2.162384e+00         g        31        15
      991   -3.459910e+00         h        31        15
      992    1.277945e+00         g        31        16
      993   -3.945954e+00         h        31        16
      994    1.543281e+00         g        31        17
      995   -2.258355e+00         h        31        17
      996    2.834674e-01         g        31        18
      997   -1.841625e+00         h        31        18
      998    3.571635e-01         g        31        19
      999   -8.017105e-01         h        31        19
     1000   -1.223158e-01         g        31        20
     1001   -1.170762e+00         h        31        20
     1002    6.919546e-01         g        31        21
     1003    2.347912e-01         h        31        21
     1004    2.303570e-01         g        31        22
     1005   -1.310478e-01         h        31        22
     1006   -1.333838e-01         g        31        23
     1007    4.704605e-01         h        31        23
     1008   -4.731630e-01         g        31        24
     1009    6.582377e-01         h        31        24
     1010    2.582680e-01         g        31        25
     1011    4.917876e-01         h        31        25
     1012   -3.302655e-01         g        31        26
     1013   -9.837416e-02         h        31        26
     1014   -5.342819e-01         g        31        27
     1015   -9.903365e-02         h        31        27
     1016   -6.179189e-01         g        31        28
     1017    2.212967e-01         h        31        28
     1018   -3.525519e-01         g        31        29
     1019   -1.874008e-01         h        31        29
     1020   -2.157577e-01         g        31        30
     1021    1.614857e-01         h        31        30
     1022   -3.341876e-01         g        31        31
     1023   -4.070916e-01         h        31        31
     1024    8.018387e+00         g        32         0
     1025   -9.948538e-02         g        32         1
     1026    1.214153e-01         h        32         1
     1027   -3.338420e+00         g        32         2
     1028   -8.117703e+00         h        32         2
     1029   -5.284173e+00         g        32         3
     1030   -8.127719e+00         h        32         3
     1031   -6.980316e+00         g        32         4
     1032    5.441620e+00         h        32         4
     1033   -9.744226e+00         g        32         5
     1034   -5.364769e+00         h        32         5
     1035   -1.752032e+00         g        32         6
     1036   -3.785497e+00         h        32         6
     1037   -7.717559e+00         g        32         7
     1038   -1.298277e+00         h        32         7
     1039   -1.138907e+01         g        32         8
     1040   -3.563715e-02         h        32         8
     1041   -6.194107e+00         g        32         9
     1042   -3.090264e-01         h        32         9
     1043   -1.556279e+00         g        32        10
     1044    2.042193e-01         h        32        10
     1045   -8.588866e+00         g        32        11
     1046   -8.030861e-01         h        32        11
     1047   -6.873813e+00         g        32        12
     1048    1.575445e+00         h        32        12
     1049   -1.830005e+00         g        32        13
     1050   -1.692327e+00         h        32        13
     1051   -4.301115e+00         g        32        14
     1052   -6.291278e-01         h        32        14
     1053   -5.252487e+00         g        32        15
     1054    1.246206e+00         h        32        15
     1055   -1.619325e+00         g        32        16
     1056   -8.624311e-01         h        32        16
     1057   -2.287539e+00         g        32        17
     1058   -1.441096e+00         h        32        17
     1059   -1.221010e+00         g        32        18
     1060   -1.272380e-02         h        32        18
     1061   -1.488323e+00         g        32        19
     1062   -1.326021e-01         h        32        19
     1063   -7.393729e-01         g        32        20
     1064   -7.019330e-01         h        32        20
     1065   -4.713284e-01         g        32        21
     1066   -7.077807e-02         h        32        21
     1067    3.955063e-01         g        32        22
     1068   -2.244369e-01         h        32        22
     1069    1.958939e-02         g        32        23
     1070    1.343488e-01         h        32        23
     1071    1.874707e-01         g        32        24
     1072    1.982347e-01         h        32        24
     1073    4.550731e-01         g        32        25
     1074    5.712243e-01         h        32        25
     1075    4.794976e-01         g        32        26
     1076   -6.115859e-02         h        32        26
     1077    1.838723e-02         g        32        27
     1078    2.248967e-01         h        32        27
     1079   -2.147735e-01         g        32        28
     1080    2.998497e-01         h        32        28
     1081    7.347440e-02         g        32        29
     1082    4.438942e-01         h        32        29
     1083   -2.044818e-01         g        32        30
     1084    2.026612e-01         h        32        30
     1085    1.110476e-01         g        32        31
     1086    1.560159e-01         h        32        31
     1087   -3.396942e-01         g        32        32
     1088    1.671154e-01         h        32        32
     1089    3.502242e+00         g        33         0
     1090    3.469852e-01         g        33         1
     1091    1.660132e+00         h        33         1
     1092   -4.891503e+00         g        33         2
     1093   -8.237760e-01         h        33         2
     1094   -2.621762e+00         g        33         3
     1095   -5.851511e-01         h        33         3
     1096   -3.717461e+00         g        33         4
     1097    7.813293e+00         h        33         4
     1098   -3.568653e+00         g        33         5
     1099    1.338913e+00         h        33         5
     1100   -4.439295e+00         g        33         6
     1101    2.883937e+00         h        33         6
     1102   -1.605853e+00         g        33         7
     1103    5.427400e+00         h        33         7
     1104   -3.295487e+00         g        33         8
     1105    9.142219e+00         h        33         8
     1106    1.458970e-02         g        33         9
     1107    4.232901e+00         h        33         9
     1108    1.184963e+00         g        33        10
     1109    3.495749e+00         h        33        10
     1110   -8.285973e-01         g        33        11
     1111    6.156696e+00         h        33        11
     1112   -8.426858e-01         g        33        12
     1113    5.837177e+00         h        33        12
     1114    1.073928e+00         g        33        13
     1115    1.681418e+00         h        33        13
     1116   -6.417376e-01         g        33        14
     1117    3.460149e+00         h        33        14
     1118   -2.213821e-01         g        33        15
     1119    4.370885e+00         h        33        15
     1120   -7.355494e-02         g        33        16
     1121    2.103449e+00         h        33        16
     1122   -6.733027e-01         g        33        17
     1123    4.918964e-01         h        33        17
     1124   -2.146093e-01         g        33        18
     1125    2.019177e+00         h        33        18
     1126   -3.100674e-01         g        33        19
     1127    9.821682e-01         h        33        19
     1128   -4.674245e-01         g        33        20
     1129    7.052831e-01         h        33        20
     1130   -3.732966e-01         g        33        21
     1131    5.332974e-02         h        33        21
     1132    1.198487e-01         g        33        22
     1133    2.494504e-01         h        33        22
     1134    1.735967e-02         g        33        23
     1135   -1.900201e-01         h        33        23
     1136    1.221875e-01         g        33        24
     1137   -4.772702e-02         h        33        24
     1138    1.621185e-01         g        33        25
     1139   -6.585374e-02         h        33        25
     1140    5.678006e-01         g        33        26
     1141   -2.945440e-01         h        33        26
     1142    9.260032e-02         g        33        27
     1143   -3.399609e-01         h        33        27
     1144    1.480380e-01         g        33        28
     1145   -6.801669e-02         h        33        28
     1146    1.344060e-01         g        33        29
     1147    2.004956e-01         h        33        29
     1148    2.941785e-01         g        33        30
     1149    3.752165e-05         h        33        30
     1150    1.137326e-01         g        33        31
     1151    1.943840e-01         h        33        31
     1152    1.084060e-01         g        33        32
     1153   -5.907337e-02         h        33        32
     1154    5.900063e-02         g        33        33
     1155    2.653735e-01         h        33        33
     1156   -9.316464e-01         g        34         0
     1157    2.790293e-01         g        34         1
     1158    9.833389e-01         h        34         1
     1159    2.148174e-01         g        34         2
     1160    2.364038e+00         h        34         2
     1161    1.216597e+00         g        34         3
     1162    1.276325e+00         h        34         3
     1163    2.845788e+00         g        34         4
     1164   -5.602347e-01         h        34         4
     1165    2.265052e+00         g        34         5
     1166    1.727029e+00         h        34         5
     1167   -1.849655e+00         g        34         6
     1168    3.197694e-01         h        34         6
     1169    3.835375e+00         g        34         7
     1170    1.335818e+00         h        34         7
     1171    4.146463e+00         g        34         8
     1172    3.078475e+00         h        34         8
     1173    3.171318e+00         g        34         9
     1174    1.403995e-01         h        34         9
     1175    2.259906e+00         g        34        10
     1176   -1.638204e+00         h        34        10
     1177    4.517427e+00         g        34        11
     1178    1.826724e+00         h        34        11
     1179    3.445155e+00         g        34        12
     1180    5.253072e-01         h        34        12
     1181    1.686324e+00         g        34        13
     1182   -1.080336e+00         h        34        13
     1183    2.307507e+00         g        34        14
     1184    3.753061e-01         h        34        14
     1185    3.314674e+00         g        34        15
     1186    1.060714e+00         h        34        15
     1187    1.144269e+00         g        34        16
     1188   -1.460469e-02         h        34        16
     1189    1.007462e+00         g        34        17
     1190   -2.178012e-02         h        34        17
     1191    1.032521e+00         g        34        18
     1192    3.623701e-01         h        34        18
     1193    1.127788e+00         g        34        19
     1194    5.174222e-01         h        34        19
     1195    2.420313e-01         g        34        20
     1196    3.751110e-01         h        34        20
     1197    2.412969e-01         g        34        21
     1198    2.243073e-03         h        34        21
     1199    1.761178e-02         g        34        22
     1200    1.889067e-01         h        34        22
     1201    2.334665e-01         g        34        23
     1202   -5.310459e-02         h        34        23
     1203   -1.620203e-01         g        34        24
     1204   -1.554585e-02         h        34        24
     1205   -7.590170e-02         g        34        25
     1206   -1.078380e-01         h        34        25
     1207   -1.661809e-02         g        34        26
     1208   -1.623463e-01         h        34        26
     1209   -1.275141e-01         g        34        27
     1210   -4.588244e-01         h        34        27
     1211   -2.112846e-01         g        34        28
     1212   -1.665913e-01         h        34        28
     1213   -8.727217e-02         g        34        29
     1214   -1.305037e-01         h        34        29
     1215    1.547305e-01         g        34        30
     1216   -4.247808e-02         h        34        30
     1217    4.576085e-02         g        34        31
     1218   -1.861778e-01         h        34        31
     1219    1.691098e-01         g        34        32
     1220   -4.042356e-02         h        34        32
     1221   -3.957505e-02         g        34        33
     1222   -6.833609e-02         h        34        33
     1223    1.940197e-01         g        34        34
     1224   -8.610935e-03         h        34        34
     1225   -2.407498e+00         g        35         0
     1226   -4.332793e-01         g        35         1
     1227   -6.171408e-01         h        35         1
     1228    1.920910e+00         g        35         2
     1229    1.733834e+00         h        35         2
     1230    5.957387e-01         g        35         3
     1231   -1.517905e-01         h        35         3
     1232    2.761463e+00         g        35         4
     1233   -4.566866e+00         h        35         4
     1234    1.044766e+00         g        35         5
     1235   -2.943782e-01         h        35         5
     1236   -8.374113e-01         g        35         6
     1237   -1.760402e+00         h        35         6
     1238    1.212369e+00         g        35         7
     1239   -2.628022e+00         h        35         7
     1240    2.559724e+00         g        35         8
     1241   -2.489452e+00         h        35         8
     1242   -2.979591e-01         g        35         9
     1243   -2.170560e+00         h        35         9
     1244   -1.087385e+00         g        35        10
     1245   -3.593254e+00         h        35        10
     1246    1.583100e+00         g        35        11
     1247   -2.055279e+00         h        35        11
     1248    9.296744e-01         g        35        12
     1249   -2.653933e+00         h        35        12
     1250   -1.572459e+00         g        35        13
     1251   -2.154853e+00         h        35        13
     1252    4.362599e-01         g        35        14
     1253   -1.788701e+00         h        35        14
     1254    1.287591e+00         g        35        15
     1255   -1.702991e+00         h        35        15
     1256   -2.142582e-01         g        35        16
     1257   -1.419887e+00         h        35        16
     1258   -1.681260e-01         g        35        17
     1259   -5.995112e-01         h        35        17
     1260    4.913345e-01         g        35        18
     1261   -1.144270e+00         h        35        18
     1262    4.574238e-01         g        35        19
     1263   -3.210641e-01         h        35        19
     1264    2.635696e-01         g        35        20
     1265   -3.227289e-01         h        35        20
     1266    6.656198e-02         g        35        21
     1267   -1.740096e-01         h        35        21
     1268    1.239494e-02         g        35        22
     1269   -1.617328e-01         h        35        22
     1270    2.504080e-01         g        35        23
     1271    5.920898e-02         h        35        23
     1272   -5.427301e-02         g        35        24
     1273   -3.893321e-02         h        35        24
     1274   -2.422578e-02         g        35        25
     1275    1.473056e-01         h        35        25
     1276   -1.537895e-01         g        35        26
     1277    4.363568e-02         h        35        26
     1278   -1.245398e-01         g        35        27
     1279   -9.781978e-03         h        35        27
     1280   -3.385501e-01         g        35        28
     1281   -1.328576e-02         h        35        28
     1282   -1.802574e-01         g        35        29
     1283    8.305902e-02         h        35        29
     1284   -1.220742e-01         g        35        30
     1285    5.285889e-02         h        35        30
     1286    1.404399e-02         g        35        31
     1287   -1.108990e-01         h        35        31
     1288   -1.089203e-01         g        35        32
     1289   -5.145987e-02         h        35        32
     1290    2.163731e-03         g        35        33
     1291   -1.303740e-01         h        35        33
     1292   -5.133612e-02         g        35        34
     1293    2.269955e-02         h        35        34
     1294    1.741296e-02         g        35        35
     1295   -1.439254e-01         h        35        35
